,nearest stattion,number of stops within 2kms
448,Nothing within a 2km radius,0
449,258.53674368919974,4
450,1654.7817615086465,2
451,488.0546912458087,4
452,1147.3227880745192,3
453,1006.4172354662312,3
454,488.0546912458087,4
455,929.618221156674,3
456,1244.4994793433134,2
457,371.4634087412092,4
458,599.3542629121495,4
459,1654.7817615086465,2
460,460.2328215126939,2
461,1358.280101887403,3
462,1052.2113621156398,4
463,Nothing within a 2km radius,0
464,1213.5865763530683,2
465,Nothing within a 2km radius,0
466,1531.7254510835037,2
467,180.93715263509188,4
468,488.0546912458087,4
469,615.7927746126599,4
470,277.8543981394886,4
471,1158.7656033383257,4
472,1233.3926555945861,2
473,478.88898338831814,4
474,240.4758525592131,3
475,1054.4883700214427,2
476,488.0546912458087,4
477,1531.7254510835037,2
478,773.4273523390383,3
479,511.93146150698806,3
480,1158.7656033383257,4
481,488.0546912458087,4
482,277.8543981394886,4
483,612.7412054453816,3
484,1410.8016703415042,1
485,532.926144029128,4
486,737.8212641155818,4
487,488.0546912458087,4
488,532.926144029128,4
489,532.926144029128,4
490,488.0546912458087,4
491,599.3542629121495,4
492,488.0546912458087,4
493,488.0546912458087,4
494,1086.8340867628363,3
495,1559.6514446166764,2
496,488.0546912458087,4
497,488.0546912458087,4
498,1640.797320725377,2
499,488.0546912458087,4
