,nearest stattion,number of stops within 2kms
0,1597.1032472384643,4
1,426.2220672026108,6
2,126.54198397618043,11
3,1966.246869212154,1
4,397.2509589224543,9
5,330.2367256911207,11
6,97.94850023620134,11
7,1347.4169787082594,4
8,126.54198397618043,11
9,97.94850023620134,11
10,126.54198397618043,11
11,493.07043823272807,2
12,366.3424458395894,6
13,77.15028910752471,10
14,Nothing within a 2km radius,0
15,579.6397663099522,6
16,Nothing within a 2km radius,0
17,648.8182169926082,6
18,648.8182169926082,6
19,1649.9372250785154,4
20,Nothing within a 2km radius,0
21,103.82552043218459,10
22,262.3612958670132,4
23,1232.9954353962669,4
24,1406.2764076470894,4
25,Nothing within a 2km radius,0
26,1124.0842788079879,5
27,281.3464639947014,9
28,510.94022979927547,10
29,1616.4958247231084,4
30,807.1910223122645,2
31,Nothing within a 2km radius,0
32,Nothing within a 2km radius,0
33,1461.5197779824387,3
34,666.8119636324785,10
35,807.1910223122645,2
36,200.7044976503178,11
37,533.0365401479586,9
38,1877.9925121099718,1
39,368.14380395033027,10
40,234.0570825529637,11
41,683.9753996485273,6
42,437.04164502152196,6
43,1626.1927481977923,3
44,177.84320900698222,8
45,522.0874916736144,6
46,313.1384641419676,5
47,1079.291383394332,4
48,637.1859214497766,9
49,1199.8853388850682,4
50,Nothing within a 2km radius,0
51,366.3424458395894,6
52,Nothing within a 2km radius,0
53,342.7378955196076,10
54,655.0697505867848,5
55,1712.4694982190251,2
56,1762.772268736658,1
57,1640.3600945790527,2
58,77.15028910752471,10
59,96.1843604431788,9
60,1136.4126345290588,7
61,330.57193204632813,9
62,408.607843722811,11
63,880.9803242556853,9
64,1558.9189912088066,3
65,898.3540577864388,5
66,898.3540577864388,5
67,1504.0206157646862,5
68,649.8743403123887,6
69,214.82639884777643,9
70,649.8743403123887,6
71,454.6768648584377,6
72,Nothing within a 2km radius,0
73,1657.7198991733976,3
74,328.50125037361255,9
75,488.3265546511091,6
76,296.3194383821114,6
77,285.67040587573933,9
78,272.23291712109346,11
79,1904.1398670733704,1
80,238.94723892367549,7
81,1904.1398670733704,1
82,1904.1398670733704,1
83,1904.1398670733704,1
84,1904.1398670733704,1
85,1904.1398670733704,1
86,801.9952615517971,9
87,1904.1398670733704,1
88,1616.4958247231084,4
89,Nothing within a 2km radius,0
90,272.23291712109346,11
91,313.1384641419676,5
92,1123.8950534933658,3
93,554.7850118190456,9
94,366.3424458395894,6
95,1099.5860370906112,8
96,Nothing within a 2km radius,0
97,1290.547943642124,4
98,309.38502697433046,9
99,648.4636089345502,10
100,1069.5710822799047,9
101,335.6904222969321,11
102,1200.6517401676465,5
103,1200.6517401676465,5
104,121.51351584957105,5
105,1113.252533740344,3
106,1986.1474296551514,1
107,1986.1474296551514,1
108,1141.0367111009843,7
109,905.2150155747078,2
110,992.0542331561411,9
111,579.6397663099522,6
112,1028.9596254736855,3
113,335.6904222969321,11
114,1033.3225080078437,8
115,1764.6841815418054,2
116,1069.5710822799047,9
117,496.93122620016874,11
118,905.2150155747078,2
119,1200.6517401676465,5
120,849.6991264719887,6
121,201.73294492672628,7
122,897.2887772242109,9
123,410.84536654477796,11
124,946.2526124130558,7
125,1335.603978323051,3
126,527.5464827772536,5
127,905.2150155747078,2
128,1133.8434467586935,4
129,77.69178114434496,7
130,1616.1679830085145,5
131,77.69178114434496,7
132,1004.6719502669732,8
133,68.36329936871077,8
134,77.69178114434496,7
135,364.6737658442439,11
136,Nothing within a 2km radius,0
137,1080.4776656793647,3
138,489.9022591294448,11
139,Nothing within a 2km radius,0
140,649.8743403123887,6
141,580.820091756064,6
142,1033.3225080078437,8
143,1030.8735260389117,3
144,1343.424774862293,2
145,599.4863434303157,6
146,1336.40060044521,4
147,897.2887772242109,9
148,1466.0592682607546,4
149,380.31622306149745,9
150,1006.775742433279,5
151,1851.9072598779537,2
152,1417.9606170334682,5
153,1065.160207189106,4
154,1384.727327038713,3
155,1510.2731417167488,3
156,487.28353789571787,8
157,1033.8556580948862,4
158,1766.4652422185252,2
159,487.4255511889228,11
160,Nothing within a 2km radius,0
161,905.2150155747078,2
162,1162.138925236259,8
163,649.8743403123887,6
164,Nothing within a 2km radius,0
165,1026.0847118172537,9
166,Nothing within a 2km radius,0
167,Nothing within a 2km radius,0
168,905.2150155747078,2
169,575.8693748063703,6
170,649.1306196764006,8
171,967.3134046931492,4
172,1214.0009627681095,7
173,307.4999019496044,11
174,1133.8434467586935,4
175,1487.7953940354498,5
176,1683.7126505470542,1
177,1334.4075321614328,6
178,1064.508856777845,4
179,Nothing within a 2km radius,0
180,1205.3470918493451,7
181,880.9803242556853,9
182,1706.918275301032,1
183,Nothing within a 2km radius,0
184,905.2150155747078,2
185,416.5394069618973,11
186,1269.9392322638944,5
187,416.5394069618973,11
188,1132.1639181438554,3
189,905.2150155747078,2
190,1200.6517401676465,5
191,Nothing within a 2km radius,0
192,1886.659583045734,1
193,261.12609078465243,7
194,979.8305299498705,7
195,416.5394069618973,11
196,416.5394069618973,11
197,905.2150155747078,2
198,344.9359997364404,5
199,905.2150155747078,2
200,1844.7089880735832,1
201,416.5394069618973,11
202,307.34320146119944,10
203,905.2150155747078,2
204,330.57193204632813,9
205,330.57193204632813,9
206,416.5394069618973,11
207,433.48416524557456,10
208,905.2150155747078,2
209,905.2150155747078,2
210,487.4255511889228,11
211,416.5394069618973,11
212,1133.8434467586935,4
213,1133.8434467586935,4
214,1065.160207189106,4
215,235.9909175934853,5
216,Nothing within a 2km radius,0
217,487.4255511889228,11
218,Nothing within a 2km radius,0
219,Nothing within a 2km radius,0
220,Nothing within a 2km radius,0
221,905.2150155747078,2
222,1553.7747899222034,4
223,487.4255511889228,11
224,487.4255511889228,11
225,487.4255511889228,11
226,Nothing within a 2km radius,0
227,364.6737658442439,11
228,611.1343072396747,7
229,364.6737658442439,11
230,1065.160207189106,4
231,416.5394069618973,11
232,329.4541621834379,4
233,307.34320146119944,10
234,416.5394069618973,11
235,1835.6248978838562,2
236,185.23811224078136,11
237,649.1306196764006,8
238,622.9190485896526,9
239,1272.535703409042,4
240,1203.7653450519852,4
241,443.04141673955263,6
242,780.1489942470669,2
243,Nothing within a 2km radius,0
244,287.28279018186475,10
245,903.1845330428033,3
246,1351.5471862869983,3
247,1115.8830833689892,7
248,903.1845330428033,3
249,495.835606550791,5
250,316.1225627830311,8
251,795.2102264135501,7
252,854.5614055718175,3
253,Nothing within a 2km radius,0
254,68.36329936871077,8
255,1437.7816685701036,2
256,Nothing within a 2km radius,0
257,520.3821198068679,8
258,1030.8735260389117,3
259,478.02133850870945,5
260,478.02133850870945,5
261,903.1845330428033,3
