,nearest stattion,number of stops within 2kms
0,21.348886050421306,7
1,610.2472042544618,13
2,152.43613587350288,16
3,1020.3137860441326,6
4,1159.684599671275,2
5,156.45749972339397,22
6,21.348886050421306,7
7,354.18624701306305,5
8,709.6260350796222,6
9,354.1701370660016,19
10,865.1447225607867,8
11,757.35861597011,5
12,757.6697812957862,10
13,471.41017326438464,14
14,354.18624701306305,5
15,21.348886050421306,7
16,21.348886050421306,7
17,21.348886050421306,7
18,377.2128275697625,16
19,1483.4782087414262,1
20,1357.5165701193825,3
21,433.3977806318372,5
22,354.18624701306305,5
23,1641.081186172312,3
24,21.348886050421306,7
25,953.8075872369792,11
26,21.348886050421306,7
27,21.348886050421306,7
28,354.18624701306305,5
29,21.348886050421306,7
30,21.348886050421306,7
31,377.2128275697625,16
32,880.6645105826676,8
33,532.6821152603333,6
34,1364.1732359110122,3
35,189.25777077821508,5
36,1641.081186172312,3
37,1641.081186172312,3
38,1245.3791914875464,3
39,530.326205935748,19
40,127.42554041227498,15
41,354.18624701306305,5
42,610.2472042544618,13
43,443.61708621114764,5
44,662.9053113718932,16
45,355.0490886608413,21
46,662.9053113718932,16
47,830.1154273889423,8
48,610.2472042544618,13
49,716.0831746502049,9
50,109.94747921099727,19
51,510.61777316592827,11
52,619.8946423710178,13
53,1751.7617075750022,2
54,1364.1732359110122,3
55,359.2486761454344,14
56,1364.1732359110122,3
57,1040.2415745742946,3
58,334.86392168210904,5
59,21.348886050421306,7
60,614.8142530797812,17
61,1364.1732359110122,3
62,240.9453097414388,19
63,546.352947499145,10
64,1641.081186172312,3
65,675.0976939349653,11
66,1429.639968630519,3
67,565.388369104292,8
68,471.93938548276753,6
69,1582.9845767735653,3
70,238.2502280308614,15
71,21.348886050421306,7
72,609.489238814535,13
73,669.2391483248579,8
74,757.35861597011,5
75,371.2976834797612,8
76,252.5124246391418,15
77,609.489238814535,13
78,1144.2303097071742,5
79,1256.066263936376,5
80,1256.066263936376,5
81,21.348886050421306,7
82,21.348886050421306,7
83,21.348886050421306,7
84,354.18624701306305,5
85,668.218873960547,14
86,21.348886050421306,7
87,21.348886050421306,7
88,668.218873960547,14
89,21.348886050421306,7
90,354.18624701306305,5
91,21.348886050421306,7
