,nearest stattion,number of stops within 2kms
358,Nothing within a 2km radius,0
359,378.2280317949287,25
360,486.26580174965284,10
361,Nothing within a 2km radius,0
362,Nothing within a 2km radius,0
363,783.0089484303353,15
364,Nothing within a 2km radius,0
365,1100.2070801987502,10
366,Nothing within a 2km radius,0
367,662.2339912645493,15
368,563.823622558446,25
369,563.823622558446,25
370,713.6861516912394,13
371,549.6455047701135,19
372,335.0548698064501,9
373,310.8272993752604,27
374,865.2446440446607,2
375,Nothing within a 2km radius,0
376,486.26580174965284,10
377,321.52336833751286,19
378,821.7470689982839,8
379,115.0753003786635,20
380,Nothing within a 2km radius,0
381,416.4674203003206,27
382,Nothing within a 2km radius,0
383,Nothing within a 2km radius,0
384,Nothing within a 2km radius,0
385,Nothing within a 2km radius,0
386,174.80780753191917,17
387,865.2446440446607,2
388,321.52336833751286,19
389,Nothing within a 2km radius,0
390,29.091535137540742,5
391,324.6718217398791,10
392,234.51680755719485,21
393,234.51680755719485,21
394,310.8272993752604,27
395,1182.5103178103432,12
396,867.6453250118531,13
397,366.86053280484435,22
398,922.475808768196,13
399,651.6548625493347,13
400,Nothing within a 2km radius,0
401,885.937591336349,12
402,196.3442291272263,10
403,Nothing within a 2km radius,0
404,1217.9283450070684,11
405,1161.3893247522808,8
406,665.2618154243139,18
407,1182.5103178103432,12
408,321.52336833751286,19
409,1900.6567884563567,1
410,366.86053280484435,22
411,976.2233009980031,2
412,211.57659405326612,18
413,651.6548625493347,13
414,Nothing within a 2km radius,0
415,439.4227035067077,2
416,Nothing within a 2km radius,0
417,903.2309158830793,10
418,Nothing within a 2km radius,0
419,549.6455047701135,19
420,Nothing within a 2km radius,0
421,483.9788190921222,7
422,Nothing within a 2km radius,0
423,335.0548698064501,9
424,776.4461543649646,19
425,880.2478440448064,7
426,Nothing within a 2km radius,0
427,885.937591336349,12
428,Nothing within a 2km radius,0
429,299.8303823440713,20
430,1017.5993141827564,7
431,Nothing within a 2km radius,0
432,466.14779902163406,9
433,1017.5993141827564,7
434,787.09591308739,8
435,773.2401247898318,7
436,947.3066207142092,10
437,173.1090888288185,10
438,947.3066207142092,10
439,776.4461543649646,19
440,303.37970780548636,9
441,Nothing within a 2km radius,0
442,928.0117080111518,14
443,Nothing within a 2km radius,0
444,651.6548625493347,13
445,934.4427577230003,15
446,1013.55612748397,14
447,Nothing within a 2km radius,0
448,545.1833190187758,18
449,668.2572899835544,10
450,668.2572899835544,10
451,624.6560262279409,12
452,295.9375746852761,18
453,455.95038996468526,12
454,Nothing within a 2km radius,0
455,727.4885942921998,13
456,303.37970780548636,9
457,307.33825137041947,27
458,107.34421835272859,4
459,776.4461543649646,19
460,795.6024679269873,16
461,668.2572899835544,10
462,668.2572899835544,10
463,985.5424227282768,5
464,1017.5993141827564,7
465,Nothing within a 2km radius,0
466,Nothing within a 2km radius,0
467,266.81087130543415,21
468,1105.3123106961257,4
469,Nothing within a 2km radius,0
470,727.4885942921998,13
471,321.52336833751286,19
472,1418.959309761677,2
473,Nothing within a 2km radius,0
474,Nothing within a 2km radius,0
475,335.0548698064501,9
476,392.2261160370992,20
477,392.2261160370992,20
478,Nothing within a 2km radius,0
479,416.4674203003206,27
480,1309.5286626261013,2
481,608.6373574978027,13
482,Nothing within a 2km radius,0
483,Nothing within a 2km radius,0
484,549.6455047701135,19
485,549.6455047701135,19
486,Nothing within a 2km radius,0
487,270.8698917359138,22
488,549.6455047701135,19
489,Nothing within a 2km radius,0
490,Nothing within a 2km radius,0
491,858.3011185076642,12
492,29.091535137540742,5
493,Nothing within a 2km radius,0
494,1315.0425552142344,2
495,Nothing within a 2km radius,0
496,562.3358740990809,12
497,206.87909439512984,6
498,232.50885058950044,15
499,270.8698917359138,22
