,nearest stattion,number of stops within 2kms
0,134.78789307599686,19
1,351.2384955696462,21
2,306.1762356126513,21
3,344.74601490972856,20
4,234.89360242261748,25
5,234.89360242261748,25
6,61.614862732989714,19
7,122.41768997592717,20
8,361.61599285155893,25
9,538.9969007295215,12
10,140.90323999610513,28
11,257.62165921293104,18
12,481.99078375227606,10
13,134.78789307599686,19
14,293.52539004914667,18
15,255.07968772891937,24
16,294.72476079281415,18
17,596.876768476006,25
18,479.38018864735363,26
19,596.876768476006,25
20,596.876768476006,25
21,596.876768476006,25
22,487.09362448555873,24
23,487.09362448555873,24
24,479.38018864735363,26
25,596.876768476006,25
26,906.7303232529382,17
27,352.2117371366189,14
28,79.79992128621546,15
29,286.442286230651,15
30,593.4350433633706,12
31,596.876768476006,25
32,328.02127875834447,18
33,770.8920034154584,14
34,328.02127875834447,18
35,50.18704373792053,13
36,372.7490559951646,24
37,424.6670026592639,17
38,424.6670026592639,17
39,127.38628969917394,12
40,427.30850818239577,25
41,127.96782759165785,23
42,352.2117371366189,14
43,483.2245320838025,14
44,361.61599285155893,25
45,423.398269180504,13
46,95.2284797561454,23
47,385.3768557040308,14
48,825.9520994768382,10
49,318.45350997926533,10
50,200.2987517004674,17
51,200.2987517004674,17
52,305.0038501937756,12
53,511.6297814894376,14
54,253.5876530505412,10
55,94.65800238835318,15
56,361.15072724170176,22
57,253.5876530505412,10
58,446.5946228054688,11
59,340.2479149181845,22
60,577.5970268911974,19
61,367.9507464901243,18
62,367.9507464901243,18
63,335.8799345104711,26
64,361.61599285155893,25
65,569.1732951107402,13
66,275.71805851455645,15
67,455.87504535470026,14
68,423.398269180504,13
69,200.2987517004674,17
70,200.2987517004674,17
71,87.76471002290278,19
72,200.2987517004674,17
73,268.7831676503957,17
74,344.74601490972856,20
75,843.3384250185968,14
76,753.8814533642576,16
77,843.3384250185968,14
78,368.2053622755648,25
79,753.8814533642576,16
80,321.0583315821676,13
81,753.8814533642576,16
82,145.00907030379625,14
83,439.82026658212607,14
84,439.82026658212607,14
85,436.41812650867706,23
86,200.00871528353846,23
87,200.00871528353846,23
88,187.6753536182521,19
89,420.731425156807,24
90,200.2987517004674,17
91,200.2987517004674,17
92,200.2987517004674,17
93,268.7831676503957,17
94,440.52372526444276,23
95,200.00871528353846,23
96,479.38018864735363,26
97,200.00871528353846,23
