,nearest stattion,number of stops within 2kms
0,319.56074152321895,14
1,399.87747818266877,11
2,1476.3595971760647,1
3,728.1317219801197,7
4,497.7470068948321,3
5,239.52591918416914,15
6,238.6221788473217,20
7,375.18529119042086,12
8,200.84140598902474,12
9,377.4553581444662,15
10,405.06108612551407,7
11,405.06108612551407,7
12,566.4516596194645,10
13,132.7014553723132,11
14,211.14764782407497,18
15,182.1529881823432,14
16,377.4553581444662,15
17,377.4553581444662,15
18,547.9263309844287,3
19,431.4779511757823,11
20,548.6422528400367,10
21,440.2573693882961,11
22,441.1517536432628,10
23,662.5330014144604,7
24,912.780467402832,9
25,1727.3720210772349,2
26,387.857375006004,15
27,199.1549684138074,11
28,238.6221788473217,20
29,1619.6365292913583,5
30,289.853628008406,22
31,892.3805650286666,10
32,184.94677883605306,7
33,214.18744755173762,12
34,371.6667844570339,6
35,545.5623066614606,11
36,386.33151737794685,10
37,228.39914271781421,15
38,377.4553581444662,15
39,457.2256915932313,10
40,1181.885011182856,6
41,394.00132751345143,10
42,377.4553581444662,15
43,211.14764782407497,18
44,53.89180574621129,13
45,895.6207829481698,3
46,456.0450842059235,15
47,895.6207829481698,3
48,508.49285776633116,3
49,386.33151737794685,10
50,426.54417236833604,10
51,117.986220754767,13
52,144.8638903776155,7
53,246.06632100249533,15
54,254.44478671789182,14
55,115.39567124037744,20
56,117.986220754767,13
57,148.16501941266566,11
58,376.6612299236293,10
59,440.2573693882961,11
60,115.39567124037744,20
61,214.18744755173762,12
62,148.16501941266566,11
63,1010.7443208624896,2
64,214.87060066315462,7
65,367.87384527999484,15
66,214.18744755173762,12
67,1633.4208954584683,1
68,214.18744755173762,12
69,1169.3601765911583,6
70,214.18744755173762,12
71,663.5408072937331,6
72,702.2053266203466,7
73,1007.4876607941831,2
74,245.89812751029706,12
75,964.0649015415001,8
76,394.00132751345143,10
77,403.81582715512957,14
78,53.89180574621129,13
79,492.5343057014964,10
80,503.3446585522686,10
81,457.2256915932313,10
82,198.64559866954093,20
83,254.44478671789182,14
84,633.7914212326808,3
85,663.5408072937331,6
86,211.14764782407497,18
87,286.48159201667454,11
88,704.1422925257754,8
89,219.40988530774712,8
90,132.7014553723132,11
91,211.14764782407497,18
92,440.2573693882961,11
93,477.5554970893377,11
94,148.16501941266566,11
95,185.83152551809806,14
96,1330.0441307038038,6
97,417.5572596178471,10
98,495.9487524785547,6
99,479.0738962459196,15
100,214.18744755173762,12
101,246.06632100249533,15
102,1348.7440152861768,5
103,798.2070742025338,10
104,566.4516596194645,10
105,1297.3950141131456,9
106,144.8638903776155,7
107,214.18744755173762,12
108,182.1529881823432,14
109,1961.824754503639,1
110,528.1451279671257,10
111,324.8063744858388,7
112,246.06632100249533,15
113,492.5343057014964,10
114,211.14764782407497,18
115,737.1316344307905,10
116,248.3014505387836,15
117,497.7470068948321,3
118,1188.8683846500185,5
119,117.986220754767,13
120,492.5343057014964,10
121,591.649748293298,10
122,405.06108612551407,7
123,117.986220754767,13
124,902.1160128031178,3
125,109.16680616867936,7
126,211.14764782407497,18
127,284.57424431383026,14
128,440.2573693882961,11
129,341.12908666152265,19
130,1686.4342256697655,1
131,591.649748293298,10
132,317.30107116685525,7
133,923.8079850912139,10
134,1189.1451576606946,3
135,173.4584863278553,21
136,254.44478671789182,14
137,591.649748293298,10
138,663.5408072937331,6
139,987.8949167096905,10
140,663.5408072937331,6
141,405.06108612551407,7
142,477.5554970893377,11
143,211.14764782407497,18
144,1614.0248602312938,5
145,405.06108612551407,7
146,1058.2162810919287,12
147,1320.723614832694,6
148,254.44478671789182,14
149,1382.0419258439856,1
150,1708.4665011326135,1
151,155.43681118568543,11
152,317.30107116685525,7
153,318.64262011889036,6
154,318.64262011889036,6
155,318.64262011889036,6
156,318.64262011889036,6
157,318.64262011889036,6
158,1743.2903550179342,4
159,1056.794188705453,3
160,503.3446585522686,10
161,191.1671266873143,19
162,457.2256915932313,10
163,98.28551109480026,14
164,1204.693876245296,4
165,38.52390419237809,14
166,672.6925487677493,10
167,560.7039502434634,3
168,1242.6776869870962,6
169,1362.791781362416,6
170,125.70011806288247,3
171,403.3777173231925,4
172,98.28551109480026,14
173,386.33151737794685,10
174,405.06108612551407,7
175,1242.6776869870962,6
176,923.8079850912139,10
177,1098.0758435524135,7
178,165.62662290794148,14
179,426.54417236833604,10
180,399.8240211768762,14
181,185.83152551809806,14
182,316.47344309052716,8
183,477.5554970893377,11
184,98.28551109480026,14
185,286.48159201667454,11
186,405.06108612551407,7
187,1452.6261275466475,1
188,254.44478671789182,14
189,405.06108612551407,7
190,405.06108612551407,7
191,602.5599755876922,7
192,368.293029236326,21
193,335.2950556318479,10
194,457.2256915932313,10
195,552.2976026909802,12
196,292.8709429284745,12
197,182.1529881823432,14
198,503.3446585522686,10
199,1705.9762975504946,4
200,305.4100212096924,6
201,319.56074152321895,14
202,479.0738962459196,15
203,211.14764782407497,18
204,297.6119972807016,15
205,518.8399651496195,3
206,518.8399651496195,3
207,503.3446585522686,10
208,613.1560607620797,9
209,165.62662290794148,14
210,1297.9163671072163,9
211,503.3446585522686,10
212,497.7470068948321,3
213,1679.344085606987,7
214,239.0854106453293,20
215,909.6905104470095,10
216,1098.0758435524135,7
217,417.2195875343494,3
218,1019.8682515722367,11
219,405.06108612551407,7
220,417.5572596178471,10
221,399.8240211768762,14
222,721.1946104788851,11
223,1166.2458364299764,6
224,833.9840799282504,9
225,286.48159201667454,11
226,447.46393195577934,14
227,504.2157046092029,6
228,173.4584863278553,21
229,518.8399651496195,3
230,117.986220754767,13
231,353.1051550977529,12
232,934.1892445069642,3
233,312.09809770024543,12
234,457.2256915932313,10
235,831.6301700276778,11
236,117.986220754767,13
237,474.04014943170887,14
238,289.853628008406,22
239,533.2174724447447,6
240,38.52390419237809,14
241,254.44478671789182,14
242,211.14764782407497,18
243,518.8399651496195,3
244,353.1051550977529,12
245,67.44759311831301,12
246,67.44759311831301,12
247,67.44759311831301,12
248,377.4553581444662,15
249,479.0738962459196,15
250,390.6786770317261,3
251,254.4869812580904,11
252,116.50991698576335,12
253,506.55545835000214,12
254,209.2918683730931,11
255,1735.4908655611239,5
256,211.14764782407497,18
257,377.4553581444662,15
258,377.4553581444662,15
259,582.7328964412177,3
260,582.7328964412177,3
261,365.71746176185513,11
262,411.579413994003,9
263,1443.3321814190022,5
264,1060.122996901666,7
265,417.5572596178471,10
266,289.853628008406,22
267,1614.7987007828265,1
268,384.1800101304606,17
269,840.832209185999,10
270,98.28551109480026,14
271,663.5408072937331,6
272,663.5408072937331,6
273,854.0135502493571,3
274,594.1162315526572,9
275,337.6656048268115,10
276,199.1549684138074,11
277,436.4100213167353,3
278,591.6446033184399,21
279,445.68093447910917,13
280,798.2258865401659,2
281,63.84776509837958,18
282,390.6786770317261,3
283,141.7026458391575,13
284,144.8638903776155,7
285,518.8399651496195,3
286,1290.6507591874833,12
287,1071.1724243068932,4
288,429.43329221655716,11
289,261.06189776977584,11
290,377.4553581444662,15
291,289.853628008406,22
292,951.3867291033118,11
293,710.9817115731355,3
294,479.0738962459196,15
295,798.2070742025338,10
296,284.57424431383026,14
297,284.57424431383026,14
298,211.14764782407497,18
299,499.31343468992657,7
300,477.5554970893377,11
301,439.88531048354554,16
302,318.64262011889036,6
303,649.0928247102362,3
304,197.01721996718612,13
305,934.1892445069642,3
306,1327.996998330515,6
307,552.2976026909802,12
308,501.62861927582225,3
309,638.5697833469302,12
310,98.28551109480026,14
311,535.8846405361567,7
312,492.5343057014964,10
313,238.6221788473217,20
314,289.853628008406,22
315,470.1617034324754,8
316,1174.870093790022,2
317,604.3803520521033,12
318,184.94677883605306,7
319,1286.2628925009906,8
320,1222.1438849433248,8
321,433.6758877338193,12
322,319.56074152321895,14
323,1196.9793722924317,6
324,386.33151737794685,10
325,289.853628008406,22
326,653.7566616150222,16
327,492.5343057014964,10
328,405.06108612551407,7
329,219.40988530774712,8
330,417.2195875343494,3
331,890.8707346209621,3
332,326.9311932380596,12
333,134.6219597756986,13
334,173.4584863278553,21
335,377.4553581444662,15
336,249.6862176218779,2
337,284.57424431383026,14
338,211.14764782407497,18
339,1006.9298423788849,2
340,211.14764782407497,18
341,1446.2070376532106,1
342,144.8638903776155,7
343,95.49620629064279,13
344,667.0304065679858,2
345,155.43681118568543,11
346,1251.7523670035384,3
347,211.14764782407497,18
348,635.9449042660666,3
349,258.0101998674913,11
350,318.64262011889036,6
351,211.14764782407497,18
352,535.8846405361567,7
353,173.4584863278553,21
354,1559.3209921609055,6
355,94.7863058760506,7
356,286.48159201667454,11
357,214.18744755173762,12
358,1051.198602324459,7
359,144.8638903776155,7
360,384.1800101304606,17
361,238.6221788473217,20
362,416.60219679586197,3
363,440.9456441145775,14
364,1274.3170062861454,1
365,98.28551109480026,14
366,284.57424431383026,14
367,329.4913953812419,22
368,409.17873007908815,14
369,662.083605784684,2
370,229.10332379269576,10
371,390.6786770317261,3
372,386.33151737794685,10
373,111.55791229533112,7
374,284.57424431383026,14
375,53.89180574621129,13
376,751.8796803763295,3
377,785.9482362806892,7
378,211.14764782407497,18
379,266.209556578492,10
380,152.18014277964184,12
381,663.5408072937331,6
382,663.5408072937331,6
383,1202.6503606349884,6
384,452.8795175106423,3
385,266.209556578492,10
386,1618.9654301770224,7
387,578.4698376489525,7
388,663.5408072937331,6
389,317.026816247727,13
390,390.6786770317261,3
391,384.1800101304606,17
392,447.46393195577934,14
393,1446.2070376532106,1
394,344.7406207349059,6
395,1308.3713232456787,10
396,367.87384527999484,15
397,663.5408072937331,6
398,1399.5196406914863,7
399,1399.5196406914863,7
400,595.8900828779331,3
401,329.4913953812419,22
402,1265.4423346111973,6
403,154.00524485609017,11
404,289.4165205583459,19
405,318.64262011889036,6
406,535.8846405361567,7
407,439.88531048354554,16
408,364.3120785264201,11
409,445.54518747108,14
410,659.6797271598292,10
411,646.6870913755915,6
412,405.06108612551407,7
413,1052.6313544310835,10
414,289.853628008406,22
415,217.54797726520903,20
416,440.2573693882961,11
417,1251.7523670035384,3
418,503.3446585522686,10
