,nearest stattion,number of stops within 2kms
0,1615.5892959199546,2
1,136.5997712121398,11
2,232.49315135245232,13
3,515.8852216044954,8
4,469.4896720963953,12
5,331.2140234584444,13
6,1436.502888950898,5
7,1615.5892959199546,2
8,187.6501014859306,13
9,216.5193517238051,14
10,22.369906352681387,14
11,747.8584119121417,11
12,1095.8768453200412,6
13,199.5528974464146,11
14,1303.750284519094,10
15,502.992803403398,10
16,170.62105785450342,8
17,1559.926784985843,2
18,471.4273071322004,13
19,Nothing within a 2km radius,0
20,450.3422078624203,12
21,1206.652205574241,6
22,611.9903327058668,13
23,667.2019580952455,12
24,861.1077174704292,9
25,421.3051022805358,13
26,216.5193517238051,14
27,670.8748379315755,11
28,216.5193517238051,14
29,450.3422078624203,12
30,Nothing within a 2km radius,0
31,777.9584896567394,8
32,840.9745623542179,12
33,503.55252933098,12
34,470.8010497056225,15
35,257.10663226039753,13
36,183.6208480444762,8
37,Nothing within a 2km radius,0
38,1663.1522000984512,4
39,634.3592406738244,12
40,818.9332670888737,12
41,1223.870570158576,9
42,554.6894991824811,14
43,554.6894991824811,14
44,781.3493079644695,12
45,1901.7490288751565,1
46,832.261932986747,10
47,818.9332670888737,12
48,257.10663226039753,13
49,1802.3056994025148,1
50,896.0173376128373,12
51,896.3040371114764,12
52,502.992803403398,10
53,300.6434438004227,9
54,187.6501014859306,13
55,595.3002023002922,13
56,194.08043173241768,11
57,507.4783241307497,9
58,538.7246109053601,12
59,785.8953215410676,12
60,Nothing within a 2km radius,0
61,607.8657722178162,10
62,1030.3599484893862,5
63,1141.2827219699689,7
64,554.6894991824811,14
65,1473.2348855189675,5
66,335.97301771614406,11
67,1634.2861449374575,2
68,151.62359826475728,9
69,230.99969478562082,13
70,230.99969478562082,13
71,667.2019580952455,12
72,554.6894991824811,14
73,809.3926314467009,14
74,291.0867735836032,14
75,Nothing within a 2km radius,0
76,302.4175806335425,13
77,1655.6826665440985,1
78,216.5193517238051,14
79,1518.1784206173168,5
80,991.6961149247646,11
81,852.3150382696901,7
82,1690.048245856827,4
83,812.6990200939067,5
84,1103.5337717735204,10
85,988.5282738788021,13
86,474.6234155545537,8
87,852.3150382696901,7
88,536.1885077277268,12
89,932.1827404025182,11
90,779.1094794826497,14
91,778.2046423918594,12
92,216.5193517238051,14
93,884.586129467313,11
94,502.25038868323924,8
95,431.82703827920903,13
96,366.4561033160048,12
97,120.4510468931179,13
98,554.175943702712,12
99,1344.4696895158738,5
100,809.3926314467009,14
101,1863.1427531280444,1
102,170.62105785450342,8
103,986.3137903139601,11
104,211.09591727098666,14
105,601.6239457594147,10
106,174.12316662277368,13
107,156.2974312883806,13
108,819.5790377984174,7
109,542.7264256157005,13
110,554.175943702712,12
111,661.0146289467085,8
112,1271.6773328995512,5
113,1008.0307428022396,3
114,1715.18019458506,5
115,1480.8505387399161,4
116,777.9584896567394,8
117,1536.5559946900578,8
118,Nothing within a 2km radius,0
119,1000.3077897431857,13
120,487.70342036510056,13
121,276.57205876066297,13
122,1688.5194318220292,1
123,1740.8268963541123,2
124,896.0173376128373,12
125,1157.3726164788307,11
126,410.0029424827093,13
127,398.6627187661485,8
128,396.6379755919219,8
129,1078.7416595018435,12
130,Nothing within a 2km radius,0
131,542.858025269481,7
132,410.64645157866465,12
133,1518.1784206173168,5
134,942.1263139598251,12
135,896.0173376128373,12
136,389.8044967550466,13
137,607.8657722178162,10
138,338.36834111399946,8
139,229.48819421679997,14
140,229.48819421679997,14
141,183.6208480444762,8
142,942.1263139598251,12
143,366.4561033160048,12
144,728.5982757694746,12
145,835.4105687081856,10
146,918.2545495627753,2
147,538.9757135866623,11
148,1503.3479788496124,3
149,187.6501014859306,13
150,604.7754877805162,12
151,932.1827404025182,11
152,469.4896720963953,12
153,604.4403102864263,12
154,208.20450317752514,11
155,1663.1522000984512,4
156,48.94245970907323,12
157,688.962271731267,7
158,1373.7028734808691,6
159,792.8566825671917,11
160,853.0738117992709,6
161,667.2019580952455,12
162,1967.490323940415,1
163,472.68707140904206,12
164,127.50289760981565,11
165,302.5111822944622,6
