,nearest stattion,number of stops within 2kms
0,1015.6500119288166,3
1,1441.8032673323503,3
2,1755.920962353338,3
3,1078.2169367331762,3
4,854.4269152259925,2
5,223.52871246414006,3
6,46.65184261276064,2
7,707.4269710740365,3
8,570.7235152470316,3
9,1441.8032673323503,3
10,1252.6222212938176,2
11,1441.8032673323503,3
12,948.921961913995,4
13,965.3209477119656,2
14,1318.1693821836118,2
15,1441.8032673323503,3
16,1172.361780777547,4
17,278.773111662936,3
18,1260.3753956749151,5
19,606.0065417219148,3
20,741.4253108339085,3
21,728.0470998450694,3
22,1505.8885911337431,3
23,972.1923134405396,2
24,909.3304202472946,3
25,1029.9726038921747,4
26,1754.5865358042895,2
27,825.9686036926041,2
28,1441.8032673323503,3
29,1605.17342264698,3
30,825.9686036926041,2
31,1441.8032673323503,3
32,749.628201484928,4
33,1149.4253967682182,3
34,1187.9287846877849,2
35,1441.8032673323503,3
36,830.4204309911466,3
37,1441.8032673323503,3
38,830.4204309911466,3
39,351.91548156501767,3
40,1205.5243388172978,2
41,989.8678783228714,3
42,98.7664649443067,3
43,846.5341814311312,3
44,1605.17342264698,3
45,1682.4118980343724,2
46,612.1386839078037,2
47,187.93342582437833,3
48,1441.8032673323503,3
49,730.4225618650728,3
50,184.02696519978613,3
51,1437.0506437480713,3
52,156.99667132558812,3
53,603.046536363446,3
54,1102.3144959413044,2
55,747.9531430564317,3
56,976.0650881644146,3
57,1025.5410539483903,4
58,629.7649858556799,3
59,1734.8097884770978,3
60,1441.8032673323503,3
61,1026.5545609157627,5
62,851.6304840312024,4
63,170.7843128523088,3
64,309.37862085138374,3
65,741.3536364697071,3
66,728.6245772422272,3
67,98.7664649443067,3
68,574.1268976360269,2
69,646.6533686558096,3
70,219.66477606302809,2
71,627.8049182202677,2
72,841.1071899360238,3
73,574.1268976360269,2
74,436.3130556385019,2
75,746.4540525660324,2
76,221.7800780899103,3
77,1006.7918471277026,3
78,606.0065417219148,3
79,391.4218282992864,3
80,1518.184774117579,2
81,1663.0202802651222,3
82,1236.0885238235096,3
83,972.1923134405396,2
84,1441.8032673323503,3
85,1236.0885238235096,3
86,972.1923134405396,2
87,1441.8032673323503,3
88,695.0891741037601,3
89,570.5760359091037,3
90,1015.6500119288166,3
91,1360.6679450312654,1
92,859.6704485553195,3
93,675.3279743888802,3
94,1441.8032673323503,3
95,1417.1506149364486,3
96,1441.8032673323503,3
97,184.02696519978613,3
98,1187.76448026729,3
99,1252.9146802376322,2
100,1415.6445506585064,2
101,329.83875491665407,3
102,223.52871246414006,3
103,399.3508968122345,3
104,652.760397769882,3
105,1352.8145018730204,2
106,1500.1340407860828,3
107,754.4600013387223,2
108,1431.3241071345522,5
109,675.3279743888802,3
110,479.0205669034165,3
111,449.8956510373175,3
112,1441.8032673323503,3
113,1043.7108318352878,3
114,449.8956510373175,3
115,1441.8032673323503,3
116,504.3867061604167,3
117,545.8957916737004,2
118,754.7964104415003,2
119,1070.7260037413344,4
120,1553.7971278199814,1
121,698.1973112150814,3
122,1337.6893410124221,2
123,1053.7488330315884,2
124,1429.4194248574306,3
125,974.7603492570939,2
126,629.7649858556799,3
127,1018.9437141810561,4
128,1137.6613727034232,3
129,860.4652112087009,3
130,449.8956510373175,3
131,1615.9206879382036,2
132,747.9531430564317,3
133,666.9772587202052,3
134,1198.5491987121832,1
135,289.3631141870245,3
136,1187.76448026729,3
137,748.7402490718795,2
138,1306.32203102017,5
139,840.5538869166161,4
140,792.2702022958542,4
141,652.7571754785107,3
142,1031.9093525957921,3
143,1055.3678299755682,2
144,679.2068179542922,3
145,1650.818432724518,5
146,321.39700050557076,4
147,666.9772587202052,3
148,914.3108181064197,4
149,217.004091011172,3
150,527.5871641253099,2
151,1593.1068156452702,5
152,675.3279743888802,3
153,904.0893901178406,2
154,449.8956510373175,3
155,184.02696519978613,3
156,Nothing within a 2km radius,0
157,749.628201484928,4
158,606.0065417219148,3
159,747.9531430564317,3
160,309.5935403163815,3
161,655.3998170628028,4
162,217.004091011172,3
163,776.5991743249066,3
164,851.6304840312024,4
165,749.628201484928,4
