,nearest stattion,number of stops within 2kms
0,1135.6431000501223,3
1,601.6599856606657,3
2,601.6599856606657,3
3,1189.9682493121102,3
4,Nothing within a 2km radius,0
5,618.1003175365656,3
6,Nothing within a 2km radius,0
7,Nothing within a 2km radius,0
8,Nothing within a 2km radius,0
9,377.4226704261255,6
10,881.3007492284665,3
11,Nothing within a 2km radius,0
12,Nothing within a 2km radius,0
13,1192.3143640786209,2
14,716.1611430001196,2
15,Nothing within a 2km radius,0
16,1804.6531259333785,1
17,Nothing within a 2km radius,0
18,442.8294624081455,3
19,442.8294624081455,3
20,716.1611430001196,2
21,Nothing within a 2km radius,0
22,484.4415260681812,3
23,Nothing within a 2km radius,0
24,Nothing within a 2km radius,0
25,716.1611430001196,2
26,Nothing within a 2km radius,0
27,1052.555728776605,1
28,Nothing within a 2km radius,0
29,Nothing within a 2km radius,0
30,1518.7480191150923,1
31,Nothing within a 2km radius,0
32,898.4539037561942,1
33,377.4226704261255,6
34,Nothing within a 2km radius,0
35,1044.130989838928,2
36,168.89856327473402,2
37,716.1611430001196,2
38,503.7038191517501,3
39,1422.2787297553623,1
40,1422.2787297553623,1
41,123.61037900448478,2
42,Nothing within a 2km radius,0
43,168.89856327473402,2
44,168.89856327473402,2
45,711.5043432953378,2
46,Nothing within a 2km radius,0
47,711.5043432953378,2
48,711.5043432953378,2
49,1422.2787297553623,1
50,1470.6585241746563,1
51,Nothing within a 2km radius,0
52,Nothing within a 2km radius,0
53,711.5043432953378,2
54,711.5043432953378,2
55,168.89856327473402,2
56,711.5043432953378,2
57,1753.9730374982555,2
58,610.8487338158185,4
59,1095.1625837146746,4
60,1293.9862600912309,4
61,989.883403687184,4
62,1637.4148867605347,4
63,1327.256012096553,3
64,1327.256012096553,3
65,651.3467496335063,4
66,511.3186886155828,5
67,1701.4237283926511,3
68,505.1400877669382,5
69,595.8279609163912,5
70,1997.384751560755,1
71,1997.384751560755,1
72,1085.6188394289413,3
73,1729.7366855290916,4
74,1753.3682564019277,3
75,865.4424945278425,5
76,1678.2941564422524,2
77,1678.2941564422524,2
78,1678.2941564422524,2
79,479.45607611691867,5
80,972.9121009816206,4
81,1207.1991158950068,3
82,1681.2811079583976,3
83,1746.4388124289367,3
84,1346.6564718594443,4
85,1701.4237283926511,3
86,1974.475606411451,1
87,1769.929886406384,2
88,1340.1923033227297,3
89,1340.1923033227297,3
90,1149.477290079644,4
91,1803.046176940098,2
92,1531.4320581742018,3
93,1346.6564718594443,4
94,1346.6564718594443,4
95,1531.4320581742018,3
96,1186.9657892782257,4
97,1595.0378705880312,2
98,1600.520331406094,3
99,1525.7029091118902,4
100,1340.1923033227297,3
101,1669.6297358407917,3
102,1807.9022443454492,1
103,1346.6564718594443,4
104,1729.7366855290916,4
105,1346.6564718594443,4
106,1811.9064176881081,3
107,1425.1044987135383,4
108,1340.1923033227297,3
109,1346.6564718594443,4
110,1346.6564718594443,4
111,1729.7366855290916,4
112,1915.3008577458797,3
113,1858.3877417164686,3
114,1811.9064176881081,3
115,1778.1558374878687,3
116,1746.4388124289367,3
117,1778.1558374878687,3
118,1827.922223254827,2
119,Nothing within a 2km radius,0
120,1346.6564718594443,4
121,1778.1558374878687,3
122,1753.3682564019277,3
123,1669.6297358407917,3
124,1778.1558374878687,3
125,1085.6188394289413,3
126,1738.1420090628021,3
127,1085.6188394289413,3
128,1398.0295744563768,4
129,1733.7095729406126,2
130,1398.0295744563768,4
131,1019.3796314346718,4
132,1805.0517566613942,2
133,1778.1558374878687,3
134,Nothing within a 2km radius,0
135,1806.4799643625802,3
136,1827.922223254827,2
137,1827.922223254827,2
138,1778.1558374878687,3
139,954.3932056982707,4
140,954.3932056982707,4
141,954.3932056982707,4
142,954.3932056982707,4
143,1140.6054271220114,3
144,1778.1558374878687,3
145,1165.4391261213977,3
146,1729.7366855290916,4
147,1746.4388124289367,3
148,1746.4388124289367,3
149,1085.6188394289413,3
150,1398.0295744563768,4
151,1398.0295744563768,4
152,1018.8539554625689,4
153,954.3932056982707,4
154,954.3932056982707,4
155,954.3932056982707,4
156,1018.8539554625689,4
157,1018.8539554625689,4
158,1974.875950655628,2
159,1746.4388124289367,3
160,1778.1558374878687,3
161,1398.0295744563768,4
162,954.3932056982707,4
163,1346.6564718594443,4
164,1296.9550008591468,4
165,1346.6564718594443,4
166,1324.327092749229,3
167,1917.7802397716764,2
168,Nothing within a 2km radius,0
169,1424.5969646429185,4
170,Nothing within a 2km radius,0
171,Nothing within a 2km radius,0
172,1738.1420090628021,3
173,1535.2968481042005,3
174,1811.9064176881081,3
175,1099.6268601532713,3
176,1099.6268601532713,3
177,974.8061492457534,4
178,1085.6188394289413,3
179,1272.084153832029,3
180,Nothing within a 2km radius,0
181,1085.6188394289413,3
182,1682.7810644642657,4
183,1837.9049360366726,2
184,1573.9862440577162,2
185,1778.1558374878687,3
186,1914.856213349429,1
187,Nothing within a 2km radius,0
188,1915.3008577458797,3
189,1915.3008577458797,3
190,1068.7137409900045,3
191,1729.7366855290916,4
192,Nothing within a 2km radius,0
193,923.3011884783178,4
194,Nothing within a 2km radius,0
195,1043.8805346051968,4
196,1019.3796314346718,4
197,1798.8110636603524,2
198,Nothing within a 2km radius,0
199,1535.2968481042005,3
200,1085.6188394289413,3
201,1681.2811079583976,3
202,1250.206789076121,4
203,1980.0422220876424,2
204,1250.206789076121,4
205,953.5814071481618,4
206,1917.7802397716764,2
207,1858.3877417164686,3
208,1085.6188394289413,3
209,1140.6054271220114,3
210,1682.7810644642657,4
211,1473.7465726563796,4
212,Nothing within a 2km radius,0
213,1473.7465726563796,4
214,1018.8539554625689,4
215,1729.7366855290916,4
216,1858.3877417164686,3
217,1346.6564718594443,4
218,1034.2763021687044,3
219,1378.2338602908058,4
220,1681.2811079583976,3
221,1827.922223254827,2
222,1600.520331406094,3
223,1535.2968481042005,3
224,1249.124715245456,4
225,1917.7802397716764,2
226,991.1131429214578,4
227,Nothing within a 2km radius,0
228,1473.854102837886,3
229,1424.5969646429185,4
230,1597.3857071147884,3
231,1613.6778461021756,3
232,1729.7366855290916,4
233,1728.8333926001853,2
234,1806.4799643625802,3
235,1729.7366855290916,4
236,1729.7366855290916,4
237,1488.0735719609763,4
238,1019.3796314346718,4
239,1613.6778461021756,3
240,1746.4388124289367,3
241,Nothing within a 2km radius,0
242,Nothing within a 2km radius,0
243,1860.6589050008015,2
244,1034.2763021687044,3
245,974.8061492457534,4
246,Nothing within a 2km radius,0
247,1746.4388124289367,3
248,Nothing within a 2km radius,0
249,1117.5655774002428,4
250,1827.922223254827,2
251,Nothing within a 2km radius,0
252,1424.5969646429185,4
253,1099.6268601532713,3
254,1597.3857071147884,3
255,1290.5718365242283,4
256,1915.3008577458797,3
257,1473.854102837886,3
258,1915.3008577458797,3
259,1738.1420090628021,3
260,923.3011884783178,4
261,974.8061492457534,4
262,1019.3796314346718,4
263,1850.892147052154,3
264,1819.565022476303,1
265,1488.0735719609763,4
266,1860.6589050008015,2
267,1573.9862440577162,2
268,Nothing within a 2km radius,0
269,1340.1923033227297,3
