,nearest stattion,number of stops within 2kms
92,Nothing within a 2km radius,0
93,Nothing within a 2km radius,0
94,Nothing within a 2km radius,0
95,Nothing within a 2km radius,0
96,Nothing within a 2km radius,0
97,Nothing within a 2km radius,0
98,Nothing within a 2km radius,0
99,Nothing within a 2km radius,0
100,Nothing within a 2km radius,0
101,Nothing within a 2km radius,0
102,Nothing within a 2km radius,0
103,Nothing within a 2km radius,0
104,Nothing within a 2km radius,0
105,Nothing within a 2km radius,0
106,Nothing within a 2km radius,0
107,Nothing within a 2km radius,0
108,Nothing within a 2km radius,0
109,Nothing within a 2km radius,0
110,Nothing within a 2km radius,0
111,Nothing within a 2km radius,0
112,Nothing within a 2km radius,0
113,Nothing within a 2km radius,0
114,Nothing within a 2km radius,0
115,Nothing within a 2km radius,0
116,Nothing within a 2km radius,0
117,Nothing within a 2km radius,0
118,Nothing within a 2km radius,0
119,Nothing within a 2km radius,0
120,Nothing within a 2km radius,0
121,Nothing within a 2km radius,0
122,Nothing within a 2km radius,0
123,Nothing within a 2km radius,0
124,Nothing within a 2km radius,0
125,Nothing within a 2km radius,0
126,Nothing within a 2km radius,0
127,Nothing within a 2km radius,0
128,Nothing within a 2km radius,0
129,Nothing within a 2km radius,0
130,Nothing within a 2km radius,0
131,Nothing within a 2km radius,0
132,Nothing within a 2km radius,0
133,Nothing within a 2km radius,0
134,Nothing within a 2km radius,0
135,Nothing within a 2km radius,0
136,Nothing within a 2km radius,0
137,Nothing within a 2km radius,0
138,Nothing within a 2km radius,0
139,Nothing within a 2km radius,0
140,Nothing within a 2km radius,0
141,Nothing within a 2km radius,0
142,Nothing within a 2km radius,0
143,Nothing within a 2km radius,0
144,Nothing within a 2km radius,0
145,Nothing within a 2km radius,0
146,Nothing within a 2km radius,0
147,Nothing within a 2km radius,0
148,Nothing within a 2km radius,0
149,Nothing within a 2km radius,0
150,Nothing within a 2km radius,0
151,Nothing within a 2km radius,0
152,Nothing within a 2km radius,0
153,Nothing within a 2km radius,0
154,Nothing within a 2km radius,0
155,Nothing within a 2km radius,0
156,Nothing within a 2km radius,0
157,Nothing within a 2km radius,0
158,Nothing within a 2km radius,0
159,Nothing within a 2km radius,0
160,Nothing within a 2km radius,0
161,Nothing within a 2km radius,0
162,Nothing within a 2km radius,0
163,Nothing within a 2km radius,0
164,Nothing within a 2km radius,0
165,Nothing within a 2km radius,0
166,Nothing within a 2km radius,0
167,Nothing within a 2km radius,0
168,Nothing within a 2km radius,0
169,Nothing within a 2km radius,0
170,Nothing within a 2km radius,0
171,Nothing within a 2km radius,0
172,Nothing within a 2km radius,0
173,Nothing within a 2km radius,0
174,Nothing within a 2km radius,0
175,Nothing within a 2km radius,0
176,Nothing within a 2km radius,0
177,Nothing within a 2km radius,0
178,Nothing within a 2km radius,0
179,Nothing within a 2km radius,0
180,Nothing within a 2km radius,0
181,Nothing within a 2km radius,0
182,Nothing within a 2km radius,0
183,Nothing within a 2km radius,0
184,Nothing within a 2km radius,0
185,Nothing within a 2km radius,0
186,Nothing within a 2km radius,0
187,Nothing within a 2km radius,0
188,Nothing within a 2km radius,0
189,243.43984968503847,23
190,554.4892534241254,15
191,527.2845594037619,20
192,356.4269361507338,16
193,245.75978691461754,21
194,245.75978691461754,21
195,79.32325183862874,20
196,124.63745456103774,20
197,79.32325183862874,20
198,79.32325183862874,20
199,495.6388613960734,14
200,495.6388613960734,14
201,391.2772504719581,8
202,295.88674471654184,27
203,338.53774917701577,21
204,476.3967943033039,25
205,245.55933942220716,28
206,703.9577747935006,15
207,572.3852308358289,16
208,572.3852308358289,16
209,572.3852308358289,16
210,572.3852308358289,16
211,572.3852308358289,16
212,368.57675934596983,14
213,265.4618398411267,8
214,234.86186008940427,8
215,468.2575098058007,13
216,487.1914460388341,13
217,265.4618398411267,8
218,581.4698975211298,16
219,593.3499290817765,9
220,234.86186008940427,8
221,265.4618398411267,8
222,175.16006088270166,12
223,265.4618398411267,8
224,265.4618398411267,8
225,234.86186008940427,8
226,265.4618398411267,8
227,352.1469027134487,19
228,352.1469027134487,19
229,576.5301276529659,19
230,682.194342879788,14
231,297.06195743318466,8
232,348.0427491074254,8
233,416.98617963713696,13
234,296.6654368239044,14
235,348.0427491074254,8
236,296.6654368239044,14
237,504.8902263936575,15
238,504.8902263936575,15
239,391.46817035628027,14
240,348.0427491074254,8
241,487.1914460388341,13
242,348.0427491074254,8
243,941.9034920570648,10
244,681.4073043365433,14
245,779.7926987439794,14
246,682.194342879788,14
247,765.7037383650093,10
248,372.52522257324995,13
249,265.4618398411267,8
250,265.4618398411267,8
251,265.4618398411267,8
252,362.3777016004565,15
253,682.194342879788,14
254,328.20955446546066,8
255,588.793924276305,7
256,588.793924276305,7
257,941.9034920570648,10
258,348.0427491074254,8
259,558.5159957852311,9
260,752.8629147266832,15
261,845.4463861611351,10
262,504.8902263936575,15
263,504.8902263936575,15
264,47.3306911318708,20
265,47.3306911318708,20
266,125.85551295773206,20
267,305.22272035545507,14
268,296.6654368239044,14
269,563.4685346262515,7
270,434.53844745195005,13
271,434.53844745195005,13
272,89.18151380556489,23
273,157.63853417435305,23
274,328.0719302412069,13
275,145.18456378653735,16
276,47.3306911318708,20
277,125.85551295773206,20
278,997.6695943085542,12
279,232.83119120776115,19
280,633.4902661521534,17
281,389.9017043304052,14
282,219.46540502781667,9
283,597.5918841475509,13
284,649.7798056514749,13
285,175.16006088270166,12
286,328.0719302412069,13
287,520.6778960948851,7
288,715.1978970271907,9
289,270.6079878352445,12
290,328.20955446546066,8
291,321.17127252220735,11
292,321.17127252220735,11
293,468.2575098058007,13
294,537.6214171933325,9
295,752.8629147266832,15
296,660.9864117928156,14
297,537.6214171933325,9
298,238.00934867046305,13
299,752.8629147266832,15
300,321.17127252220735,11
301,752.8629147266832,15
302,223.35614306929108,18
303,537.6214171933325,9
304,752.8629147266832,15
305,352.1469027134487,19
306,487.1914460388341,13
307,241.54615919763208,16
308,358.2330959812967,13
309,321.17127252220735,11
310,779.7926987439794,14
311,779.7926987439794,14
312,255.71294090961635,12
313,255.71294090961635,12
314,779.7926987439794,14
315,660.9864117928156,14
316,65.26568132949446,13
317,649.7798056514749,13
318,321.17127252220735,11
319,131.31173472603396,18
320,204.80280925316458,16
321,779.7926987439794,14
322,660.4798850056931,10
323,152.63956655341323,11
324,660.9864117928156,14
325,260.1713511865646,13
326,580.4126858871624,14
327,571.159966358899,15
328,376.60889364361554,13
329,779.7926987439794,14
330,232.83119120776115,19
331,765.7037383650093,10
332,391.2772504719581,8
333,747.5861379382155,14
334,391.46817035628027,14
335,973.6135137264474,11
336,844.2829123715596,9
337,892.3627264451482,12
338,844.2829123715596,9
339,828.1713201578407,11
340,358.2330959812967,13
341,271.5694581333675,14
342,850.2552213579702,10
343,765.7037383650093,10
344,752.8629147266832,15
345,786.0860865974581,11
346,309.71130072100283,15
347,192.4285847715295,12
348,91.12851013250403,13
349,93.07548654787833,11
350,572.8425349760796,10
351,767.8401450123329,9
352,91.12851013250403,13
353,398.3735317122393,13
354,675.8808153915382,11
355,779.7926987439794,14
356,572.8425349760796,10
357,241.07196062327202,22
358,625.9413421548699,14
359,145.082235787617,13
360,487.1443375395616,10
361,660.9864117928156,14
362,38.59526784979289,13
363,853.9210232681149,12
364,707.9092593496802,9
365,169.238054692649,13
366,487.1914460388341,13
367,498.6838553768287,10
368,198.02185431888543,18
369,127.28840194482534,9
370,349.5810228212383,8
371,827.0530814884766,9
372,358.2330959812967,13
373,298.5059965765548,15
374,358.2330959812967,13
375,358.2330959812967,13
376,558.5159957852311,9
377,358.2330959812967,13
378,305.22272035545507,14
379,296.6654368239044,14
380,827.0530814884766,9
381,467.67794277677433,13
382,393.1338041360545,7
383,544.4862444041356,16
384,503.7750557595778,11
385,192.4285847715295,12
386,38.59526784979289,13
387,892.3627264451482,12
388,676.2515885218004,10
389,765.7037383650093,10
390,786.0860865974581,11
391,850.2552213579702,10
392,205.3786942496768,12
393,568.478021551151,11
394,168.1728656784041,11
395,322.4877509554013,13
396,205.3786942496768,12
397,391.2772504719581,8
398,444.56774320083156,14
399,804.4915300479114,11
400,941.9034920570648,10
401,255.71294090961635,12
402,397.29664878103205,10
403,319.1730280289529,7
404,44.34749513689674,9
405,779.7926987439794,14
406,125.85551295773206,20
407,752.8629147266832,15
408,502.83302412243404,15
409,574.5476096827178,17
410,590.3565079967789,10
411,329.711519720694,12
412,129.30510628144103,19
413,192.4285847715295,12
414,182.93407541751878,19
415,333.4485239643681,14
416,91.12851013250403,13
417,563.4685346262515,7
418,444.56774320083156,14
419,492.6675395759082,11
420,328.0719302412069,13
421,568.478021551151,11
422,129.30510628144103,19
423,544.4862444041356,16
424,572.8425349760796,10
425,47.3306911318708,20
426,358.2330959812967,13
427,489.22702520187005,8
428,333.4485239643681,14
429,322.4877509554013,13
430,557.2256056818017,9
431,489.22702520187005,8
432,452.89445750526755,7
433,47.3306911318708,20
434,333.4485239643681,14
435,489.22702520187005,8
436,125.85551295773206,20
437,827.0530814884766,9
438,765.7037383650093,10
439,129.30510628144103,19
440,129.30510628144103,19
441,352.1469027134487,19
442,797.4410091146558,9
443,192.22741731085455,13
444,91.12851013250403,13
445,225.14107137963342,13
446,143.38778809611026,18
447,591.4660866571584,7
448,445.5041161211828,10
449,765.7037383650093,10
450,428.6206032270019,15
451,503.7750557595778,11
452,165.80208461368858,8
453,206.88068607219867,8
454,707.1187372326399,10
455,192.22741731085455,13
456,112.86553592514456,13
457,563.4685346262515,7
458,437.08862104507887,17
459,129.30510628144103,19
460,321.17127252220735,11
461,91.12851013250403,13
462,342.5674454689789,18
463,537.6214171933325,9
464,645.1641071186176,9
465,342.5674454689789,18
466,523.2391815068787,15
467,152.63956655341323,11
468,386.7171138157427,17
469,590.3565079967789,10
470,258.7188809658824,13
471,341.8929201572756,21
472,204.80280925316458,16
473,303.11058545429216,14
474,216.1796901656913,19
475,746.556149447786,10
476,128.8970470393724,14
477,657.5582785951973,9
478,746.556149447786,10
479,38.59526784979289,13
480,584.0850604731523,12
481,786.0860865974581,11
482,473.1493566363005,12
483,563.4685346262515,7
484,91.12851013250403,13
485,352.1469027134487,19
486,198.02185431888543,18
487,672.3977325792525,12
488,804.4915300479114,11
489,797.4410091146558,9
490,362.6606838938439,14
491,445.5041161211828,10
492,746.556149447786,10
493,65.26568132949446,13
494,352.1469027134487,19
495,192.22741731085455,13
496,328.20955446546066,8
497,379.1848750262908,11
498,437.11600685628673,16
499,827.0530814884766,9
500,380.5682908073768,16
501,612.5387112211376,10
502,192.4285847715295,12
503,362.6606838938439,14
504,973.6135137264474,11
505,379.1848750262908,11
506,393.1338041360545,7
507,503.7750557595778,11
508,379.1848750262908,11
509,379.1848750262908,11
510,779.340129001468,9
511,614.6999814480787,11
512,523.2391815068787,15
513,523.2391815068787,15
514,614.6999814480787,11
515,413.05896399448426,10
516,329.711519720694,12
517,393.1338041360545,7
518,503.7750557595778,11
519,264.7236355669225,13
520,92.28452333062616,20
521,118.84115667432174,19
522,892.3627264451482,12
523,300.68980674942634,13
524,192.22741731085455,13
525,212.2281664645469,13
526,358.2330959812967,13
527,79.4896265471567,24
528,245.55933942220716,28
529,157.3502736917674,25
530,157.3502736917674,25
531,194.06087346559255,22
532,127.7759058132099,22
533,140.90323999610513,28
534,325.0782072293052,26
535,79.4896265471567,24
536,36.6000950858232,23
537,79.4896265471567,24
538,157.3502736917674,25
539,325.0782072293052,26
540,494.76119131517396,16
541,325.0782072293052,26
542,325.0782072293052,26
543,233.22731903328616,22
544,459.00386487393337,20
545,459.980517727331,20
546,496.8879926536334,19
547,200.00871528353846,23
548,200.00871528353846,23
549,200.00871528353846,23
550,200.00871528353846,23
551,262.6150631502319,26
552,176.85634100447223,29
553,445.3402531286778,30
554,321.7272062886806,27
555,176.85634100447223,29
556,325.70222160213774,22
557,226.40331194535452,29
558,262.6150631502319,26
559,445.3402531286778,30
560,30.60884160493443,24
561,273.045703269926,30
562,224.22174462915277,20
563,103.02495053315107,21
564,457.5124694124866,29
565,226.40331194535452,29
566,278.20224586928686,22
567,268.09898052154455,20
568,268.09898052154455,20
569,224.22174462915277,20
570,365.61312784879954,20
571,325.70222160213774,22
572,236.05693523510425,28
573,272.99465133447995,27
574,148.030832611427,22
575,278.20224586928686,22
576,273.045703269926,30
577,176.85634100447223,29
578,445.3402531286778,30
579,106.01282828844063,23
580,272.99465133447995,27
581,176.85634100447223,29
582,206.8907540892707,22
583,236.05693523510425,28
584,236.05693523510425,28
585,107.63526846765038,19
586,119.8670727514803,24
587,445.3402531286778,30
588,324.5848845961956,20
589,324.5558469249236,23
590,288.82688398571605,27
591,262.6150631502319,26
592,324.5558469249236,23
593,242.6037449475224,29
594,255.46354274225556,23
595,262.6150631502319,26
596,347.1151530505314,22
597,255.46354274225556,23
598,262.6150631502319,26
599,324.5848845961956,20
600,255.46354274225556,23
601,365.61312784879954,20
602,324.5848845961956,20
603,159.86805150882367,23
604,176.85634100447223,29
605,253.18730650355525,25
606,255.46354274225556,23
607,148.030832611427,22
608,445.3402531286778,30
609,231.65363785700424,26
610,148.030832611427,22
611,197.94662434496817,23
612,262.35927896146694,25
613,259.5814325775786,29
614,445.3402531286778,30
615,242.6037449475224,29
616,278.20224586928686,22
617,106.01282828844063,23
618,445.0637377624147,28
619,197.94662434496817,23
620,148.030832611427,22
621,106.01282828844063,23
622,272.99465133447995,27
623,211.77287253320426,20
624,403.57473282858035,29
625,288.82688398571605,27
626,253.30911884635097,31
627,106.01282828844063,23
628,168.71517016507732,29
629,168.71517016507732,29
630,255.46354274225556,23
631,363.61024459517637,30
632,403.57473282858035,29
633,157.06358239084975,22
634,103.02495053315107,21
635,118.75733233407902,20
636,262.35927896146694,25
637,233.22731903328616,22
638,292.56468189701667,20
639,347.1151530505314,22
640,445.0637377624147,28
641,457.5124694124866,29
642,259.5814325775786,29
643,148.030832611427,22
644,148.030832611427,22
645,278.20224586928686,22
646,278.20224586928686,22
647,154.43069813202538,20
648,278.20224586928686,22
649,31.6115181129386,20
650,197.94662434496817,23
651,226.40331194535452,29
652,141.3671148949936,23
653,262.35927896146694,25
654,245.39798563126212,26
655,123.63489882346084,19
656,383.4322334520481,27
657,383.4322334520481,27
658,272.99465133447995,27
659,185.66208353895152,27
660,185.66208353895152,27
661,272.99465133447995,27
662,197.94662434496817,23
663,75.26800530138618,23
664,383.4322334520481,27
665,75.26800530138618,23
666,345.76849808561167,20
667,198.8613299225522,19
668,222.41329667955932,22
669,106.01282828844063,23
670,75.26800530138618,23
671,457.5124694124866,29
672,185.66208353895152,27
673,457.5124694124866,29
674,196.38899363147263,19
675,180.7183627547932,20
676,1326.6234237044132,3
677,754.2411608853824,3
678,458.3255955322274,4
679,Nothing within a 2km radius,0
680,991.6961149247646,11
681,1326.6234237044132,3
682,1326.6234237044132,3
683,442.8276749469653,9
684,Nothing within a 2km radius,0
685,Nothing within a 2km radius,0
686,Nothing within a 2km radius,0
687,872.664263490999,7
688,Nothing within a 2km radius,0
689,1861.5697065836018,2
690,Nothing within a 2km radius,0
691,990.6320962268328,3
692,Nothing within a 2km radius,0
693,Nothing within a 2km radius,0
694,Nothing within a 2km radius,0
695,Nothing within a 2km radius,0
696,Nothing within a 2km radius,0
697,1740.8268963541123,2
698,410.5687772409079,11
699,1048.8703760793899,3
700,238.06205631235963,12
701,1377.9602175477144,9
702,238.06205631235963,12
703,Nothing within a 2km radius,0
704,1688.5194318220292,1
705,1688.5194318220292,1
706,336.5557948085726,13
707,331.2140234584444,13
708,Nothing within a 2km radius,0
709,498.1662653036161,5
710,1484.8655283512537,6
711,769.3879466489035,9
712,547.7843307120926,13
713,1572.3135450885372,7
714,187.6501014859306,13
715,Nothing within a 2km radius,0
716,Nothing within a 2km radius,0
717,1519.281542975752,5
718,1736.4132676073075,3
719,1505.7454491998467,2
720,1232.9385348660626,4
721,652.3717078271602,9
722,114.37422638659494,8
723,451.71582594359234,11
724,216.5193517238051,14
725,187.6501014859306,13
726,Nothing within a 2km radius,0
727,1007.1465942390766,3
728,1895.7983087187408,1
729,1847.749324185378,1
730,304.375099873634,12
731,870.7220179183169,12
732,870.7220179183169,12
733,911.9081352415208,6
734,1309.5582083400466,3
735,1317.8082234095223,3
736,911.9081352415208,6
737,911.9081352415208,6
738,749.3566273566186,6
739,1619.866714836064,2
740,1029.1953207375684,6
741,891.406449960197,10
742,340.10421859234924,12
743,385.0986182986384,6
744,618.2367754288647,4
745,1179.523682215207,6
746,472.8405048660421,11
747,1654.6571049871195,2
748,1135.149657497609,6
749,671.294296383792,12
750,257.10663226039753,13
751,Nothing within a 2km radius,0
752,1426.1219313871961,9
753,1960.2807852903707,1
754,936.8669190388739,2
755,936.8669190388739,2
756,179.98723318355925,8
757,572.9013925323741,7
758,936.8669190388739,2
759,1992.4839223826157,1
760,936.8669190388739,2
761,163.91545969483832,11
762,340.10421859234924,12
763,1621.9042695357552,1
764,226.1884152991158,9
765,759.8615312842473,13
766,1311.8129291811729,4
767,1585.80604596678,5
768,281.68227051660097,13
769,1549.2701458802874,2
770,1748.9519366845525,1
771,1658.5295051404685,2
772,550.807148236102,12
773,373.01241184786034,13
774,947.6584183637209,14
775,137.35968046390363,8
776,1643.250451373266,2
777,1342.4421629475416,3
778,453.35621012047596,7
779,1634.0867304950905,1
780,Nothing within a 2km radius,0
781,1382.3267386902842,1
782,947.6584183637209,14
783,551.6476922884569,3
784,Nothing within a 2km radius,0
785,807.627858419107,7
786,285.4995579627479,8
787,1815.9422326482354,1
788,726.3881076617217,10
789,1648.5202302526327,4
790,582.492440866985,8
791,1716.4504098607906,2
792,Nothing within a 2km radius,0
793,902.3335540255023,7
794,828.735509733861,8
795,430.37468285671537,12
796,162.89834093695674,13
797,348.9672514266308,13
798,1307.9268100943386,6
799,219.80861934071453,13
800,187.6501014859306,13
801,1225.020844777732,4
802,752.5489449788992,14
803,670.8670668627934,12
804,492.5464652843075,10
805,366.4561033160048,12
806,187.6501014859306,13
807,175.8011306288174,8
808,430.37468285671537,12
809,457.4897374273288,11
810,323.71599216154505,8
811,610.3351763909975,3
812,1402.9072967758357,1
813,939.1522824167034,11
814,1200.8134120423333,4
815,627.0937035239524,12
816,1980.0797071598988,1
817,1137.6784975459536,6
818,366.4561033160048,12
819,1512.4328667059167,4
820,228.27842537196602,8
821,357.7172463721942,8
822,254.6502547300696,12
823,444.99320064586334,14
824,Nothing within a 2km radius,0
825,366.4561033160048,12
826,264.3872029846036,8
827,1402.9072967758357,1
828,430.37468285671537,12
829,Nothing within a 2km radius,0
830,1237.7704390800538,11
831,297.4387968849228,8
832,1327.668016090433,4
833,389.8470594268283,8
834,1629.391483197464,7
835,205.57925902025787,13
836,219.56980809972453,8
837,244.95135378340183,13
838,132.8824488413787,14
839,746.9606940454086,11
840,268.93620401074423,13
841,861.9971340542409,7
842,267.58010423797543,8
843,863.2619309727476,11
844,441.0750281047083,7
845,1544.212667794438,3
846,1542.652314217415,2
847,250.49758237314506,7
848,942.3078214376673,7
849,551.9220709653921,13
850,493.3443517237934,6
851,887.9430492137204,12
852,1828.9752737562483,1
853,935.3828245315731,9
854,402.229027442406,10
855,1481.2774819741314,4
856,747.8584119121417,11
857,402.229027442406,10
858,336.2999468474953,8
859,193.61743791360823,13
860,1690.5180020556352,1
861,511.9410290120827,13
862,1480.432139361153,7
863,1338.9074272719065,10
864,1759.7386443053756,1
865,309.425743464655,10
866,1805.7935100786717,4
867,584.9458858740326,11
868,950.9188732179092,13
869,1133.1870270148127,6
870,1133.1870270148127,6
871,1598.9058092270452,8
872,1897.3191836290437,1
873,1364.584165236691,6
874,1002.8504341515572,12
875,1154.4511705407215,5
876,357.7172463721942,8
877,877.2063722354047,11
878,1690.5180020556352,1
879,250.49758237314506,7
880,584.9458858740326,11
881,649.7354712806756,7
882,1287.0703862406615,6
883,877.2063722354047,11
884,781.3493079644695,12
885,228.27842537196602,8
886,1377.700550613585,5
887,810.7609981309679,8
888,228.27842537196602,8
889,200.21241284468175,13
890,132.8824488413787,14
891,1000.3077897431857,13
892,387.89966403674265,8
893,1791.013681761171,2
894,1287.0703862406615,6
895,1412.6057671267429,5
896,1791.013681761171,2
897,1791.013681761171,2
898,1621.4356426977777,6
899,963.9070662688653,8
900,200.21241284468175,13
901,1170.8409055943403,5
902,520.051627765632,14
903,366.4561033160048,12
904,1371.6126196746295,9
905,443.92387375264104,7
906,1233.3628561835403,5
907,Nothing within a 2km radius,0
908,216.5193517238051,14
909,645.3079941340574,13
910,180.69995222235667,8
911,522.4022523394759,8
912,681.7136392790017,7
913,667.2019580952455,12
914,1642.4957424878696,4
915,1992.169246215303,1
916,703.570728441271,7
917,187.6501014859306,13
918,703.570728441271,7
919,Nothing within a 2km radius,0
920,584.9458858740326,11
921,257.10663226039753,13
922,665.4198671732236,12
923,665.4198671732236,12
924,726.088667212097,9
925,Nothing within a 2km radius,0
926,781.3493079644695,12
927,551.9220709653921,13
928,216.5193517238051,14
929,302.32538166958557,8
930,Nothing within a 2km radius,0
931,440.6535177827653,10
932,430.37468285671537,12
933,592.0927214032781,11
934,191.6706823531583,8
935,1338.9074272719065,10
936,366.4561033160048,12
937,950.8756175858394,7
938,187.6501014859306,13
939,55.01586072942284,12
940,1201.4508593670516,7
941,55.01586072942284,12
942,187.6501014859306,13
943,55.01586072942284,12
944,777.9584896567394,8
945,1301.2939608653198,1
946,1013.562618399489,7
947,667.7920620399833,12
948,1773.6316947174196,4
949,1778.4119201032481,2
950,636.8570137288257,6
951,703.570728441271,7
952,334.93906757909025,9
953,219.56980809972453,8
954,681.7136392790017,7
955,Nothing within a 2km radius,0
956,442.06669724043746,11
957,551.9220709653921,13
958,601.9787580812673,14
959,660.9157740283291,11
960,1806.1605504137224,3
961,1237.7704390800538,11
962,1402.9072967758357,1
963,193.61743791360823,13
964,1408.3928406382631,9
965,1582.3185063760884,3
966,1960.439533186654,1
967,264.7460288844486,5
968,187.6501014859306,13
969,423.94057865254456,14
970,752.5489449788992,14
971,323.71599216154505,8
972,187.6501014859306,13
973,334.93906757909025,9
974,1301.2939608653198,1
975,1368.1366351329896,12
976,595.3002023002922,13
977,1480.432139361153,7
978,1582.3185063760884,3
979,1960.439533186654,1
980,892.0153583233978,9
981,301.6368856075837,8
982,216.5193517238051,14
983,1338.9074272719065,10
984,216.5193517238051,14
985,1248.6316213229202,11
986,257.3687603727944,14
987,1287.0703862406615,6
988,257.3687603727944,14
989,Nothing within a 2km radius,0
990,551.9220709653921,13
991,145.04574445252732,5
992,866.760709738726,11
993,889.4328259873054,7
994,341.0259910913831,14
995,257.3687603727944,14
996,55.01586072942284,12
997,55.01586072942284,12
998,257.3687603727944,14
999,55.01586072942284,12
1000,191.73227644505326,13
1001,891.406449960197,10
1002,618.2367754288647,4
1003,Nothing within a 2km radius,0
1004,789.3926775679623,8
1005,167.6917256779361,14
1006,939.1522824167034,11
1007,908.0366840924063,12
1008,777.9584896567394,8
1009,1711.9138054507728,3
1010,257.3687603727944,14
1011,653.0172601178074,8
1012,1208.2735847515216,5
1013,398.6627187661485,8
1014,1179.0695903866533,12
1015,1219.019119844727,12
1016,779.1094794826497,14
1017,946.9152825018316,9
1018,1479.5590085807114,4
1019,1248.6316213229202,11
1020,1108.9540439194782,10
1021,451.0968798436883,12
1022,1808.6961512050082,3
1023,323.71599216154505,8
1024,1699.0319637128034,3
1025,549.0337774905305,12
1026,442.8276749469653,9
1027,315.12911476307136,13
1028,1414.788302380665,3
1029,216.5193517238051,14
1030,211.09591727098666,14
1031,191.73227644505326,13
1032,505.8538620706508,14
1033,162.89834093695674,13
1034,162.89834093695674,13
1035,Nothing within a 2km radius,0
1036,257.3687603727944,14
1037,387.36663737372913,15
1038,Nothing within a 2km radius,0
1039,1805.7935100786717,4
1040,908.0366840924063,12
1041,267.58010423797543,8
1042,908.0366840924063,12
1043,991.6961149247646,11
1044,991.6961149247646,11
1045,267.58010423797543,8
1046,362.71267525599063,14
1047,1233.3628561835403,5
1048,423.94057865254456,14
1049,167.6917256779361,14
1050,187.6501014859306,13
1051,1917.995421476,1
1052,257.10663226039753,13
1053,423.94057865254456,14
1054,423.94057865254456,14
1055,490.0465808251519,15
1056,268.86384827501996,8
1057,387.89966403674265,8
1058,573.6352363388328,12
1059,889.1918960519996,8
1060,257.3687603727944,14
1061,611.9903327058668,13
1062,1145.9917772132826,7
1063,595.8269284286314,15
1064,837.3174659341049,12
1065,1384.7710031797262,3
1066,Nothing within a 2km radius,0
1067,243.65994568600382,8
1068,1797.7988853472086,2
1069,1261.0621453450835,3
1070,241.2641477113004,14
1071,423.94057865254456,14
1072,1919.053219745041,2
1073,187.6501014859306,13
1074,542.7264256157005,13
1075,1338.9074272719065,10
1076,549.0337774905305,12
1077,731.3931168390965,7
1078,581.6451768341033,12
