,nearest stattion,number of stops within 2kms
0,221.11326620303146,17
1,154.4505707487385,23
2,545.8948060438361,23
3,420.731425156807,24
4,420.731425156807,24
5,432.23639799500717,21
6,436.3219622946525,21
7,280.5875033056245,14
8,778.01526753102,10
9,311.2931676618517,14
10,570.4634328392922,11
11,280.5875033056245,14
12,692.3091467820179,13
13,258.7408660149214,21
14,778.01526753102,10
15,454.0511276859764,19
16,383.80645158481303,19
17,814.7064541569765,18
18,363.7246258567671,12
19,692.3091467820179,13
20,778.01526753102,10
21,396.7455730090488,15
22,321.3990792876161,26
23,692.3091467820179,13
24,551.8454443534407,13
25,593.0029802409092,15
26,545.8948060438361,23
27,327.92472123874205,23
28,263.69178591955836,22
29,191.31628724930601,21
30,280.5875033056245,14
31,246.97566593302187,22
32,237.9670423500233,27
33,237.9670423500233,27
34,200.2987517004674,17
35,200.2987517004674,17
36,200.2987517004674,17
37,250.91135721311832,14
38,383.62576651686925,25
39,18.020885349295867,29
40,194.06087346559255,22
41,127.7759058132099,22
42,344.74601490972856,20
43,377.886417116027,24
44,354.3848106785771,24
45,420.731425156807,24
46,420.731425156807,24
47,377.886417116027,24
48,420.731425156807,24
49,420.731425156807,24
50,420.731425156807,24
51,377.886417116027,24
52,245.8012595211294,13
53,437.3200234871165,18
54,401.7899033397562,18
55,251.52868451808723,22
56,327.63157312742953,15
57,251.52868451808723,22
58,171.6744194366631,19
59,262.1861711310619,14
60,268.7831676503957,17
61,254.09202460456828,27
62,377.886417116027,24
63,179.5005389183735,20
64,620.4224603511573,17
65,620.4224603511573,17
66,620.4224603511573,17
67,200.2987517004674,17
68,200.2987517004674,17
69,268.7831676503957,17
70,390.78385133152557,25
71,269.3939936007903,24
72,361.61599285155893,25
73,490.35194873163147,19
74,387.6921771205218,14
75,280.5875033056245,14
76,376.09699411809265,24
77,190.4058019745629,26
78,507.97637875029903,16
79,92.8075465573432,17
80,447.71272914184055,19
81,518.6242914859614,19
82,302.3990798008583,21
83,572.3852308358289,16
84,545.8948060438361,23
85,15.829767388696695,20
86,92.8075465573432,17
87,508.37086630408083,14
88,325.85611276120943,17
89,268.7831676503957,17
90,787.9595070871956,9
91,787.9595070871956,9
92,583.6364734493694,13
93,649.1195127631202,11
94,669.8250390462762,14
95,787.9595070871956,9
96,341.3754841770055,24
97,778.01526753102,10
98,324.14697975037416,26
99,112.07937358753675,29
100,470.60033434522904,16
101,247.6993746770476,9
102,514.073892298641,11
103,443.8647542853451,11
104,503.11838264363536,17
105,660.8410052715793,18
106,441.8187886156939,15
107,244.7822056756158,18
108,449.965291229095,18
109,443.8647542853451,11
110,162.17077380761532,16
111,364.1131701986114,18
112,516.253152559118,19
113,291.1252754503596,17
114,157.0403904253493,19
115,587.6896635002532,13
116,218.04853258133227,20
117,400.93525560281194,20
118,433.83485896937714,18
119,246.34085134391745,18
120,294.185121404709,21
121,620.4224603511573,17
122,433.83485896937714,18
123,683.325223833817,13
124,73.75443494653518,19
125,271.5982883405925,21
126,143.25948837654508,20
127,691.1180425355966,15
128,691.1180425355966,15
129,153.0487003452853,18
130,691.1180425355966,15
131,691.1180425355966,15
132,462.90304996384623,16
133,339.2929040744166,15
134,244.7822056756158,18
135,442.8967473095668,10
136,568.4324335574074,17
137,703.4245387473829,18
138,568.4324335574074,17
139,568.4324335574074,17
140,122.41768997592717,20
141,328.06080829217353,18
142,553.9145929741813,22
143,122.41768997592717,20
144,498.27451845617077,16
145,412.1023036024006,23
146,814.7064541569765,18
147,367.9507464901243,18
148,384.3658630822118,23
149,544.5046249465145,11
150,300.2278477472478,20
151,300.2278477472478,20
152,563.0140184067368,22
153,200.2987517004674,17
154,200.2987517004674,17
155,200.2987517004674,17
156,200.2987517004674,17
157,268.7831676503957,17
158,376.20739554886745,22
159,208.3564221122986,21
160,401.3695889149442,17
161,682.1640917279258,20
162,294.185121404709,21
163,338.69968032989465,26
164,634.2909697869936,21
165,523.506556097335,18
166,18.020885349295867,29
167,709.6127991023465,11
168,422.3418824432913,13
169,387.6921771205218,14
170,256.7003492259299,25
171,498.27451845617077,16
172,342.171019671236,16
173,188.01156901067182,12
174,682.1640917279258,20
175,682.1640917279258,20
176,215.65046196263938,16
177,682.1640917279258,20
178,268.84071161267593,21
179,545.8948060438361,23
180,545.8948060438361,23
181,327.92472123874205,23
182,545.8948060438361,23
183,545.8948060438361,23
184,545.8948060438361,23
185,545.8948060438361,23
186,545.8948060438361,23
187,209.8980740858825,21
188,282.0354237697942,18
189,307.1513077113378,18
190,200.2987517004674,17
191,200.2987517004674,17
192,268.7831676503957,17
193,396.7455730090488,15
194,115.2663129822993,20
195,497.672986683468,16
196,621.7361091902186,15
197,814.7064541569765,18
198,427.410802580738,16
199,504.6964964900383,21
200,423.6889399661719,19
201,209.75406400200873,21
202,340.73226573246916,20
203,316.3469892644189,22
204,469.17432943527274,16
205,482.00894302382534,12
206,400.7621820548965,17
207,254.09202460456828,27
208,593.0029802409092,15
209,557.7344390319611,16
210,593.0029802409092,15
211,115.2663129822993,20
212,254.09202460456828,27
213,640.935643462061,15
214,408.83126692477475,24
215,414.8245420564614,14
216,208.3564221122986,21
217,423.6889399661719,19
218,622.1610864102973,16
219,192.93560773617588,15
220,316.3469892644189,22
221,408.83126692477475,24
222,218.253115353761,16
223,530.0500055475833,24
224,587.6896635002532,13
225,381.3347087884539,9
226,551.5695062524851,10
227,530.0500055475833,24
228,509.00421641701433,11
229,482.69897669172656,11
230,482.69897669172656,11
231,431.00981153014595,13
232,431.00981153014595,13
233,217.0391809724293,9
234,408.83126692477475,24
235,482.69897669172656,11
236,187.6753536182521,19
237,187.6753536182521,19
238,200.2987517004674,17
239,200.2987517004674,17
240,223.6931591599703,22
241,620.4224603511573,17
242,620.4224603511573,17
243,620.4224603511573,17
244,196.5229199711714,18
245,244.6465674280315,18
246,254.34359378646985,11
247,172.61839563540676,12
248,703.4245387473829,18
249,187.6753536182521,19
250,254.34359378646985,11
251,703.4245387473829,18
252,703.4245387473829,18
253,703.4245387473829,18
254,703.4245387473829,18
255,420.731425156807,24
256,300.2278477472478,20
257,200.2987517004674,17
258,200.2987517004674,17
259,289.675992178547,18
260,355.29965563929414,26
261,400.93525560281194,20
262,455.1583323076806,24
263,255.0638772802471,18
264,81.88480269700399,11
265,703.4245387473829,18
266,127.38628969917394,12
267,81.88480269700399,11
268,425.93879710980184,11
269,143.8730986667704,16
270,703.4245387473829,18
271,127.38628969917394,12
272,814.7064541569765,18
273,421.2446172263164,16
274,411.9694065314496,16
275,81.88480269700399,11
276,423.6889399661719,19
277,538.9969007295215,12
278,598.0270683617557,12
279,375.47749153089876,16
280,383.62576651686925,25
281,383.62576651686925,25
282,257.62165921293104,18
283,257.62165921293104,18
284,107.35856094716652,23
285,634.2909697869936,21
286,598.0270683617557,12
287,246.97566593302187,22
288,221.06657788775865,18
289,637.7359058368625,20
290,403.41222662872326,21
291,538.9969007295215,12
292,598.0270683617557,12
293,257.62165921293104,18
294,215.93355118488552,25
295,368.6002072707545,25
296,759.7737369517313,15
297,163.8872539831619,18
298,551.8454443534407,13
299,598.0270683617557,12
300,162.17077380761532,16
301,420.731425156807,24
302,420.731425156807,24
303,420.731425156807,24
304,304.94511855872355,10
305,703.4245387473829,18
306,719.9651762854194,10
307,143.25948837654508,20
308,553.9145929741813,22
309,406.1956461322932,18
310,825.8083489309017,10
311,563.0140184067368,22
312,406.1956461322932,18
313,404.5283367271051,20
314,420.731425156807,24
315,420.731425156807,24
316,166.7555851711547,20
317,545.8948060438361,23
318,420.731425156807,24
319,327.92472123874205,23
320,545.8948060438361,23
321,545.8948060438361,23
322,545.8948060438361,23
323,545.8948060438361,23
324,530.0521607545422,24
325,545.8948060438361,23
326,209.8980740858825,21
327,545.8948060438361,23
328,545.8948060438361,23
329,518.2093053791834,22
330,545.8948060438361,23
331,530.0521607545422,24
332,420.731425156807,24
333,420.731425156807,24
334,545.8948060438361,23
335,843.3384250185968,14
336,315.20953356173044,24
337,376.1721647294169,19
338,325.23325087193865,14
339,579.7078755381497,11
340,309.0166204703078,25
341,661.9963560959015,13
342,307.1513077113378,18
343,843.3384250185968,14
344,703.4245387473829,18
345,307.1513077113378,18
346,672.4887023252041,16
347,593.0029802409092,15
348,346.7762265775079,14
349,311.2931676618517,14
350,231.7302353923355,22
351,288.1072508658992,21
352,814.7064541569765,18
353,346.7762265775079,14
354,309.5448613817393,13
355,157.56999019443217,26
356,127.96782759165785,23
357,222.64214567358542,24
358,222.64214567358542,24
359,420.731425156807,24
360,222.64214567358542,24
361,101.15233409059171,14
362,344.44373005351895,28
363,843.3384250185968,14
364,334.30583129649995,16
365,342.171019671236,16
366,498.27451845617077,16
367,828.8447319835257,16
368,568.4324335574074,17
369,421.6211710857546,22
370,360.61983812975933,16
371,338.69968032989465,26
372,828.8447319835257,16
373,308.5000756458556,24
374,389.75786081872707,18
375,107.97211700514205,18
376,398.5660109304789,13
377,404.5283367271051,20
378,828.8447319835257,16
379,169.95055647326603,25
380,345.59503995711935,10
381,498.27451845617077,16
382,828.8447319835257,16
383,119.8887663043818,26
384,548.201445936405,18
385,234.88124370396216,24
386,234.88124370396216,24
387,81.88480269700399,11
388,736.7615493253211,16
389,71.68667842446688,15
390,634.2909697869936,21
391,188.01156901067182,12
392,634.2909697869936,21
393,169.95055647326603,25
394,514.073892298641,11
395,183.6526438497476,10
396,183.6526438497476,10
