,nearest stattion,number of stops within 2kms
0,128.64878838536626,5
1,574.8249492285883,6
2,683.4567906560014,6
3,683.4567906560014,6
4,683.4567906560014,6
5,948.6680897948744,5
6,439.7386232985155,6
7,472.6698742381338,8
8,161.14992282093291,5
9,161.14992282093291,5
10,475.07112518395587,6
11,971.4809670063911,4
12,681.278156421484,4
13,566.159487302021,5
14,413.4350601353609,5
15,224.09404328675285,5
16,849.212218350483,1
17,866.1731703034003,5
18,1617.7272283005004,1
19,386.53016657515025,7
20,759.5200569793295,6
21,913.6029817295363,6
22,280.90484208437294,6
23,533.5452656344944,3
24,233.49662620484074,7
25,816.7130155140668,5
26,1422.3069604171378,1
27,829.0337738745377,4
28,829.0337738745377,4
29,1678.7342143723138,1
30,128.35082878577316,5
31,977.5875959486731,5
32,404.06492992495095,7
33,1024.7230124318178,6
34,1030.6583135217957,5
35,816.7130155140668,5
36,465.4555207783319,5
37,450.552158163084,6
38,702.7101038529798,7
39,792.4783481107687,3
40,155.40358319569836,6
41,816.7130155140668,5
42,1678.7342143723138,1
43,237.49801271593068,5
44,269.29973414885876,7
45,1094.990091824803,6
46,280.90484208437294,6
47,436.18996501376074,7
48,973.2987702032291,1
49,178.05900877931276,6
50,762.6369610768184,4
51,1452.8453311493665,1
52,433.2450090559871,2
53,826.1940530725884,6
54,Nothing within a 2km radius,0
55,237.49801271593068,5
56,1012.5074169291513,6
57,161.14992282093291,5
58,322.2386305197684,5
59,829.0337738745377,4
60,278.81727870507905,5
61,469.0607688983393,8
62,957.8537427947359,3
63,740.2275421258627,5
64,673.9440138724545,6
65,796.792173529189,7
66,957.8537427947359,3
67,759.5200569793295,6
68,215.99551180698506,6
69,759.5200569793295,6
70,818.7316274058945,4
71,645.3896043553709,5
72,963.0058041014306,6
73,253.04364283528363,6
74,971.4809670063911,4
75,466.05369157590434,6
76,802.5717785382742,4
77,178.05900877931276,6
78,218.01406924660444,6
79,253.04364283528363,6
80,575.8458597464058,6
81,178.05900877931276,6
82,491.06522909533646,5
83,939.7244116493114,4
84,253.04364283528363,6
85,902.8534537288926,4
86,372.2966917493484,6
87,329.41145857257504,7
88,683.4567906560014,6
89,683.4567906560014,6
90,683.4567906560014,6
91,804.8554565161278,3
92,329.41145857257504,7
93,386.53016657515025,7
94,981.1697560750557,2
95,1167.5618628364223,3
96,1167.5618628364223,3
97,426.324179856471,5
98,844.1131187032571,5
99,Nothing within a 2km radius,0
100,738.4519429457861,5
101,215.99551180698506,6
102,1294.393414957645,1
103,820.2910263886127,4
104,215.99551180698506,6
105,702.7101038529798,7
106,531.5249446604531,7
107,792.4783481107687,3
108,575.8458597464058,6
109,731.8563368515449,5
110,1146.2445891306902,5
111,324.9058945896031,4
112,643.4442824745522,1
113,783.9788317052752,4
114,418.85073457980224,2
115,592.2886167257609,6
116,1025.4639654378461,3
117,856.1836780116549,6
118,534.979204156966,6
119,688.3650596429883,5
120,466.192952563227,4
121,409.3188407025664,7
122,213.03621583257342,5
123,702.7101038529798,7
124,215.99551180698506,6
125,896.8422057378829,5
126,420.98611296593043,3
127,679.120776899913,6
128,679.120776899913,6
129,616.7904108509557,6
130,469.0607688983393,8
131,568.0192538474221,6
132,538.5372480692289,6
133,485.2813271052691,7
134,988.2595573958422,3
135,241.07595203576665,3
136,688.9282146936131,5
137,801.066446812484,6
138,514.9176630146677,6
139,627.0587074033444,5
140,1241.6720856196346,1
141,592.2886167257609,6
142,1192.0053654687695,6
143,1820.589738243482,3
144,721.9429774355023,5
145,1529.2051841604944,1
146,1222.6712847912813,1
147,446.7643083552908,5
148,780.707615897985,5
149,272.35535410059236,5
150,272.35535410059236,5
