,nearest stattion,number of stops within 2kms
549,162.89338497983235,12
550,517.7842270681824,13
551,326.64238876464043,16
552,812.8503678316962,10
553,49.64558349922094,8
554,454.47718206463514,15
555,224.01013553104013,15
556,355.9967679136404,9
557,412.82852552736455,14
558,511.8326493704537,14
559,214.32826336039284,8
560,566.6843384850481,10
561,252.79877625577672,14
562,508.40043332525033,11
563,597.5434983274678,9
564,249.9992234685359,13
565,397.13359574108455,15
566,801.5370144049505,11
567,737.2599146477326,10
568,256.80852358832675,9
569,523.3190381932267,11
570,597.5434983274678,9
571,818.0326935846211,9
572,506.17237330169837,10
573,176.8032120171173,14
574,370.617475688999,12
575,122.26051449996339,8
576,597.5434983274678,9
577,597.5434983274678,9
578,612.46509183692,9
579,193.82661408345385,15
580,612.46509183692,9
581,318.7218214120851,15
582,409.46219058337385,15
583,388.40048824884866,14
584,390.92683293868686,10
585,397.13359574108455,15
586,590.4293656440765,10
587,612.46509183692,9
588,636.992530040502,10
589,612.46509183692,9
590,150.30089139084285,8
591,479.2748688797156,11
592,228.57021334308044,14
593,489.2630715158297,13
594,1138.2615431302293,10
595,219.40752162581737,12
596,338.47328242210176,12
597,614.5295162554042,10
598,193.82661408345385,15
599,597.5434983274678,9
600,130.0243115972594,8
601,318.7218214120851,15
602,338.47328242210176,12
603,1230.4101949335316,8
604,1031.0226995820108,10
605,268.6889426964565,16
606,395.58857572199986,14
607,566.6843384850481,10
608,421.9998399225159,14
609,523.3190381932267,11
610,150.00303420151573,12
611,446.09885665049774,11
612,268.6889426964565,16
613,326.64238876464043,16
614,335.01156720360933,15
615,240.24116311657437,15
616,597.5434983274678,9
617,566.6843384850481,10
618,566.6843384850481,10
619,566.6843384850481,10
620,1099.3134967767273,10
621,597.5434983274678,9
622,309.22816399721415,11
623,354.9080610600768,14
624,192.74298820754976,9
625,446.1572560648859,15
626,532.7935631526453,10
627,286.1114707639638,13
628,1230.4101949335316,8
629,338.47328242210176,12
630,523.3190381932267,11
631,262.20581535996,14
632,454.47718206463514,15
633,812.8503678316962,10
634,236.8951179112869,10
635,1194.469823972582,9
636,566.6843384850481,10
637,213.34815281780683,8
638,617.3752844576326,11
639,850.4904454194207,11
640,454.5238205521085,15
641,217.73608620221435,12
642,489.2630715158297,13
643,428.77463936298807,14
644,489.2630715158297,13
645,385.47619708241365,11
646,489.2630715158297,13
647,508.40043332525033,11
648,338.47328242210176,12
649,523.3190381932267,11
650,532.7935631526453,10
651,566.6843384850481,10
652,421.9998399225159,14
653,385.47619708241365,11
654,311.52601611822575,10
655,837.1333274101978,10
656,394.8627850938453,11
657,142.9502690279292,15
658,338.47328242210176,12
659,397.13359574108455,15
660,496.5240708931105,9
661,770.5425839616598,11
662,304.7549838990462,17
663,252.79877625577672,14
664,343.6453443692081,14
665,741.4222570394497,10
666,338.47328242210176,12
667,187.58202595905516,9
668,341.53743680960014,10
669,360.5196861115793,12
670,289.5732542854311,12
671,467.4878214667153,14
672,326.64238876464043,16
673,346.95208043562457,11
674,523.3190381932267,11
675,214.32826336039284,8
676,193.82661408345385,15
677,311.52601611822575,10
678,273.24783915929874,10
679,397.13359574108455,15
680,341.53743680960014,10
681,1138.2615431302293,10
682,341.53743680960014,10
683,257.36533401431876,15
684,256.80852358832675,9
685,352.03013985873224,13
686,326.64238876464043,16
687,830.8499207054448,10
688,819.6356031780088,10
689,187.58202595905516,9
690,257.36533401431876,15
691,326.64238876464043,16
692,263.47178966855887,13
693,304.7549838990462,17
694,435.5877577641545,10
695,770.5425839616598,11
696,670.6619328989411,12
697,670.6619328989411,12
698,397.13359574108455,15
699,388.40048824884866,14
700,326.0600594878134,12
701,326.64238876464043,16
702,85.7620986162032,12
703,333.7426267016699,8
704,410.0714122728969,14
705,814.185835392569,10
706,187.58202595905516,9
707,540.2824826805512,8
708,540.2824826805512,8
709,187.58202595905516,9
710,326.64238876464043,16
711,483.7834940450149,14
712,326.64238876464043,16
713,443.94405372485085,12
714,341.53743680960014,10
715,591.8063133051457,11
716,480.47563708623596,11
717,341.53743680960014,10
718,480.68678771411686,11
719,213.34006380977482,12
720,326.64238876464043,16
721,118.81167083578596,15
722,131.03839850769808,12
723,412.4997731520496,11
724,118.81167083578596,15
725,118.81167083578596,15
726,150.00303420151573,12
727,341.53743680960014,10
728,412.4997731520496,11
729,341.53743680960014,10
730,341.53743680960014,10
731,118.81167083578596,15
732,326.64238876464043,16
733,341.53743680960014,10
734,193.82661408345385,15
735,341.53743680960014,10
736,341.53743680960014,10
737,341.53743680960014,10
738,341.53743680960014,10
739,326.64238876464043,16
740,326.64238876464043,16
741,326.64238876464043,16
742,326.64238876464043,16
743,222.77328441057242,10
744,1331.8469197665768,5
745,1300.4271547712015,4
746,1633.1209738674045,4
747,482.33136404268055,6
748,1052.9561003992392,3
749,1160.7286400299113,3
750,1160.7286400299113,3
751,237.16240165048097,2
752,1194.3913673711234,3
753,939.7824411409856,3
754,1393.4429234808642,3
755,939.7824411409856,3
756,902.3749589974826,2
757,544.7850855343714,2
758,1249.1537967372547,2
759,841.4470417987304,2
760,928.1984799989226,3
761,1075.2165552552563,2
762,1100.3893421571763,2
763,1075.2165552552563,2
764,1100.3893421571763,2
765,979.9583927855662,2
766,825.9686036926041,2
767,839.1637336261009,3
768,1341.9144649142327,2
769,459.7435383817479,2
770,1238.9957072244147,2
771,701.3528230240439,3
772,656.9447020362031,2
773,1406.295505940947,2
774,825.9686036926041,2
775,825.9686036926041,2
776,1175.6700940663322,5
777,1175.6700940663322,5
778,271.7947641792481,3
779,979.4317536450443,2
780,292.6678460717963,3
781,1245.770590631526,2
782,1511.1693342742442,1
783,1641.8098119259053,2
784,1553.4891624367579,2
785,758.4615087460995,3
786,758.4615087460995,3
787,741.3536364697071,3
788,652.661674287343,4
789,1499.7701416511193,2
790,1409.592569149037,2
791,1441.8201805299525,3
792,859.578038389872,4
793,810.3335048977654,3
794,1736.656945353276,2
795,1443.4507302288778,3
796,841.8208642495991,2
797,991.6439388978547,2
798,546.6272911632025,2
799,1289.0965593824992,2
800,1293.8372560616465,1
801,648.4410550466566,2
802,1293.8372560616465,1
803,753.3323948982342,3
804,1394.1987345817054,3
805,1254.9707711960666,1
806,544.9668412412083,5
807,1587.07269277243,2
808,1466.448947301695,2
809,710.9602740228016,4
810,1087.831295559098,2
811,1376.981842633701,1
812,1075.7003101267055,3
813,1560.3115197373702,1
814,1180.787844510469,3
815,94.66781021499317,3
816,1042.846655150887,3
817,925.9377105359903,5
818,108.72707692011318,3
819,1060.2289908824864,2
820,1060.2289908824864,2
821,1060.2289908824864,2
822,1060.2289908824864,2
823,1462.76544924042,4
824,1026.5545609157627,5
825,838.301561201169,3
826,271.7947641792481,3
827,1254.5325340646823,1
828,1672.665638219646,3
829,1022.9059605589687,3
830,1719.9714801326613,3
831,1060.2289908824864,2
832,1060.2289908824864,2
833,711.4229642123066,3
834,617.7319572119495,3
835,104.43203666024756,2
836,108.72707692011318,3
837,399.642395049744,3
838,908.4434233548125,3
839,792.2702022958542,4
840,728.0470998450694,3
841,1409.592569149037,2
842,1273.2135349359146,2
843,622.3228488333688,4
844,525.6989365170742,4
845,849.2892400837641,3
846,1135.3739166938005,3
847,972.1923134405396,2
848,1288.9716445413803,3
849,1721.0487617901413,1
850,784.604261464059,4
851,774.4036225080587,3
852,736.9882145411208,3
853,377.1452552812611,2
854,702.7409065795978,2
855,98.7664649443067,3
856,741.9610480246571,4
857,692.3112135788588,3
858,547.3526128279686,3
859,805.8140045511607,4
860,1441.8032673323503,3
861,1605.17342264698,3
862,1031.8945261324716,4
863,493.46397758360246,2
864,455.3142185625478,4
865,712.2235033126794,3
866,1441.8032673323503,3
867,646.9147138794095,3
868,931.0823391945754,4
869,812.5393974597959,3
870,1441.8032673323503,3
871,392.76090314120006,2
872,1361.5263383903764,2
873,1566.641031420065,3
874,1566.641031420065,3
875,570.5760359091037,3
876,395.3929507560159,3
877,1535.8547701415723,4
878,554.4609997944423,2
879,728.0470998450694,3
880,1449.171239943693,2
881,893.178857631294,3
882,627.1752503754261,3
883,1502.0648545546412,3
884,570.5760359091037,3
885,1449.171239943693,2
886,564.4616933862901,3
887,898.1773450326439,3
888,1291.4860187120362,2
889,459.2454845529117,3
890,1349.763721236986,1
891,859.578038389872,4
892,248.09539859272044,3
893,907.9795258175294,4
894,833.2310825350847,2
895,170.7843128523088,3
896,810.3335048977654,3
897,606.0065417219148,3
898,1197.755410097387,2
899,699.5688404370325,4
900,1053.094821921949,3
901,976.1507419088274,3
902,1443.4507302288778,3
903,793.5172446822953,3
904,225.7186512498383,2
905,1153.329170505639,3
906,1026.5545609157627,5
907,1427.6473899618284,2
908,1053.1810022947166,4
909,1025.5410539483903,4
910,395.3929507560159,3
911,1566.641031420065,3
912,1099.2663299239894,3
913,590.4146834498605,3
914,1285.4353802915587,2
915,1025.5410539483903,4
916,497.34616770274704,3
917,820.4976606346573,4
918,737.6925956693475,2
919,1586.5874551002764,4
920,1270.3310741032362,3
921,776.5434958553514,4
922,479.7743495565499,3
923,701.1203568993441,3
924,1586.5874551002764,4
925,1566.641031420065,3
926,504.4674173204095,3
927,749.628201484928,4
928,504.3867061604167,3
929,1441.8032673323503,3
930,1655.5692217689816,1
931,777.9388836932045,5
932,1590.7098518424632,1
933,1605.17342264698,3
934,1673.1846306953107,3
935,496.43100824199286,4
936,98.7664649443067,3
937,525.6989365170742,4
938,1441.8032673323503,3
939,1449.171239943693,2
940,1357.4504598966448,3
941,404.1382668739786,3
942,753.2300751970437,2
943,1441.8032673323503,3
944,1477.4869165740604,3
945,1040.6893022154125,5
946,883.58968566373,2
947,610.9410191526622,4
948,1619.3127389636509,4
949,1355.716556116996,3
950,1443.4507302288778,3
951,184.02696519978613,3
952,339.3667114166671,3
953,480.973813943277,3
954,159.6036681608134,3
955,1467.0948748451551,2
956,1650.818432724518,5
957,1650.818432724518,5
958,273.2519759666217,3
959,873.4803034835397,3
960,972.1923134405396,2
961,Nothing within a 2km radius,0
962,Nothing within a 2km radius,0
963,504.4674173204095,3
964,1370.6786592070698,4
965,846.5341814311312,3
966,1167.3781653102194,2
967,855.5677995540171,2
968,568.5783100112899,3
969,747.9531430564317,3
970,855.5677995540171,2
971,893.178857631294,3
972,370.0347385124192,3
973,1105.1539832509256,3
974,646.9147138794095,3
975,330.4882225294909,3
976,1013.6548588796522,4
977,873.4803034835397,3
978,538.1474824544862,2
979,622.6166546987887,2
980,475.0551691339983,3
981,605.9689103162946,2
982,570.7235152470316,3
983,1387.1263513970093,2
984,767.1979939937959,3
985,1536.036878919675,2
986,1468.7636241051432,3
987,570.5760359091037,3
988,1566.641031420065,3
989,1566.641031420065,3
990,1059.2461413638553,3
991,825.6661920704792,2
992,1441.8032673323503,3
993,1357.4504598966448,3
994,1441.8032673323503,3
995,1441.8032673323503,3
996,1441.8032673323503,3
997,1383.301728440451,2
998,1318.1693821836118,2
999,436.1376667642268,3
