,nearest stattion,number of stops within 2kms
0,406.19240883607205,14
1,577.7960695479142,16
2,372.8220610599311,14
3,344.3929868677457,14
4,423.94731598626356,15
5,467.48209253673195,20
6,464.37082276675727,8
7,552.8605818272937,14
8,543.1075739974948,9
9,455.7253582709978,8
10,287.62842734299403,19
11,383.79530686802656,20
12,683.9756648007636,17
13,344.3929868677457,14
14,144.18564063261138,14
15,318.90503529568747,13
16,261.75119264234615,9
17,304.94511855872355,10
18,546.8028097696061,7
19,819.9496150121796,7
20,261.75119264234615,9
21,383.79530686802656,20
22,776.6826568747141,8
23,497.4210487711251,18
24,1097.346095454091,5
25,519.7979752053094,17
26,550.3678794666565,7
27,366.47292646737964,8
28,539.8540555507307,15
29,262.2692591643681,10
30,475.2527673302189,9
31,1133.0983153402417,6
32,1133.0983153402417,6
33,243.53456155618957,14
34,395.99397555864016,20
35,340.29901177439433,14
36,625.9914015525143,17
37,410.38915604456884,12
38,494.0755498034326,7
39,412.5227059449936,14
40,436.6692192190771,15
41,523.2764221720533,14
42,331.7371500643836,16
43,508.14710907463643,18
44,589.9027477724493,11
45,476.63012160995186,18
46,602.6743622466205,8
47,145.05606414660102,8
48,145.05606414660102,8
49,1028.4640380652665,6
50,414.404935393577,9
51,1028.4640380652665,6
52,414.404935393577,9
53,558.1501197513231,10
54,1267.5237922352856,7
55,1267.5237922352856,7
56,414.404935393577,9
57,558.1501197513231,10
58,145.05606414660102,8
59,401.3087081155865,14
60,1124.9575630355503,6
61,79.72602469433404,14
62,189.0492879892296,11
63,236.93661649200808,19
64,252.8374884157169,8
65,346.4957039553162,9
66,401.3087081155865,14
67,190.8041314926359,14
68,401.3087081155865,14
69,252.8374884157169,8
70,461.86931871212903,13
71,293.99382045484447,8
72,261.75119264234615,9
73,524.3356230031842,9
74,352.1376562175586,13
75,618.7985159493629,9
76,410.38915604456884,12
77,363.0952620554361,17
78,461.7845226338828,13
79,259.0072692180865,19
80,660.6471458356593,7
81,968.5992152307057,8
82,145.05606414660102,8
83,443.3253952513204,9
84,354.4470495881286,15
85,938.0432473365559,6
86,1006.8214173565441,6
87,162.70507795931243,15
88,288.1008642586394,8
89,1226.2432202589623,7
90,647.1727837484389,9
91,310.2360262644973,17
92,609.128773197085,15
93,620.6797739180424,13
94,434.35281207576304,14
95,352.1376562175586,13
96,468.05104793487715,14
97,474.6149147376978,9
98,626.9040790465742,9
99,413.5143370999009,10
100,620.3177374517489,14
101,268.7831676503957,17
102,361.4962063876927,9
103,374.8506632322315,8
104,540.9970904789097,16
105,395.99397555864016,20
106,349.476133828677,8
107,726.643333708701,8
108,354.4470495881286,15
109,281.3032383505489,17
110,361.4962063876927,9
111,374.8506632322315,8
112,145.05606414660102,8
113,572.8140275911653,9
114,310.2360262644973,17
115,954.466226932,7
116,163.17996088544854,12
117,286.7138913760595,17
118,1022.13561345858,6
119,507.00490141272195,11
120,310.2360262644973,17
121,436.09387767568336,9
122,191.75425644790624,8
123,344.3929868677457,14
124,373.73900525826156,9
125,726.643333708701,8
126,367.7123370724278,8
127,310.3311663562129,14
128,1267.5237922352856,7
129,163.17996088544854,12
130,377.8850436141806,13
131,540.9970904789097,16
132,593.6855336955845,18
133,310.2360262644973,17
134,440.26686852211475,14
135,490.99366125068764,14
136,1097.346095454091,5
137,372.8220610599311,14
138,88.7317052163231,14
139,281.9192428320821,14
140,189.0492879892296,11
141,188.90603605901939,14
142,403.318181565584,15
143,753.2492269856523,7
144,403.318181565584,15
145,248.65795339831448,10
146,975.6438965916408,9
147,602.4428900681615,10
148,339.42758181981907,20
149,908.8787877703791,8
150,408.36481033463946,16
151,304.5805369970296,10
152,408.36481033463946,16
153,339.42758181981907,20
154,244.82446134281267,19
155,414.404935393577,9
156,720.8917245677582,11
157,43.66639993338891,12
158,544.2475300216711,20
159,443.3253952513204,9
160,592.6194863718449,7
161,592.6194863718449,7
162,299.1131755796874,11
163,443.3253952513204,9
164,453.88799353002923,15
165,92.87860669578603,19
166,455.9606794009436,18
167,819.1823204840937,10
168,975.6438965916408,9
169,425.93879710980184,11
170,943.6451848135124,9
171,415.93621017866116,10
172,415.93621017866116,10
173,415.93621017866116,10
174,414.8775294076788,14
175,255.8877254494369,11
176,535.4748164032477,16
177,402.02404215343216,13
178,437.7102544963744,10
179,325.02540529396333,14
180,321.74398677517604,8
181,397.3585243162676,8
182,270.2377988323382,19
183,205.45320945242486,14
184,418.309094159023,18
185,263.80497440058093,10
186,619.6286716033179,9
187,402.02404215343216,13
188,425.78524824161406,13
189,264.42926747594703,20
190,414.8775294076788,14
191,456.32930543678583,10
192,291.5888730313466,15
193,397.3585243162676,8
194,122.12717407348273,8
195,726.643333708701,8
196,354.4470495881286,15
197,122.12717407348273,8
198,573.1773792308652,9
199,1097.346095454091,5
200,364.8577560137168,9
201,219.82064559369468,12
202,364.8577560137168,9
203,372.068044843908,20
204,145.05606414660102,8
205,581.0667481364186,16
206,581.0667481364186,16
207,264.64135141033455,11
208,393.25209853092014,13
209,461.7845226338828,13
210,213.10930174022033,11
211,443.3253952513204,9
212,443.3253952513204,9
213,403.318181565584,15
214,254.34359378646985,11
215,373.73900525826156,9
216,538.3392747506231,8
217,529.7990233625134,10
218,1015.1472328275037,6
219,680.8321219068276,8
220,680.0024189774522,17
221,172.36018730736362,19
222,219.83666601173752,12
223,172.36018730736362,19
224,1241.3856119416355,7
225,799.9716239331217,8
226,1144.5707440577025,6
227,243.09019774056597,21
228,620.1276897200809,17
229,1207.5622796442542,6
230,726.643333708701,8
231,135.6136039320833,8
232,726.643333708701,8
233,1305.8754153350908,6
234,581.4127670560275,8
235,609.3448428317312,7
236,938.0432473365559,6
237,1234.69849859447,6
238,328.13716598934667,12
239,1144.2235114383745,6
240,1144.2235114383745,6
241,1144.2235114383745,6
242,680.8321219068276,8
243,268.7831676503957,17
244,414.8775294076788,14
245,1015.1472328275037,6
246,477.71911953208155,14
247,414.404935393577,9
248,344.209893836924,15
249,344.209893836924,15
250,292.7861555216267,11
251,437.7102544963744,10
252,354.4470495881286,15
253,331.36548613461525,19
254,1015.1472328275037,6
255,334.61154997240453,11
256,1124.9575630355503,6
257,729.0961238761171,8
258,678.274276417481,8
259,414.8775294076788,14
260,186.1402869242663,10
261,235.77022867028904,12
262,292.73426314839395,9
263,88.7317052163231,14
264,88.7317052163231,14
265,576.0300112615877,18
266,143.7333618333987,10
267,383.0896293929213,10
268,458.9641397637713,12
269,297.898635173291,14
270,147.78515215322,9
271,576.0300112615877,18
272,343.56423432955086,10
273,490.99366125068764,14
274,331.7371500643836,16
275,383.0896293929213,10
276,383.0896293929213,10
277,145.05606414660102,8
278,191.75425644790624,8
279,145.05606414660102,8
280,647.1727837484389,9
281,120.14368640994925,11
282,310.2360262644973,17
283,372.068044843908,20
284,814.0258123335234,8
285,1250.4893648266645,7
286,275.14543085843604,14
287,869.3497686119616,6
288,310.2360262644973,17
289,107.51867508333443,12
290,842.5233704154506,8
291,642.923315456054,13
292,966.2668902407338,6
293,273.9951594675484,11
294,1013.8408292583588,6
295,380.45430472921726,10
296,556.9833032913244,8
297,372.068044843908,20
298,120.14368640994925,11
299,262.7569944261295,12
300,107.51867508333443,12
301,614.5335378516618,8
302,620.6797739180424,13
303,256.2923324949311,9
304,598.8258867148179,16
305,477.1691415103213,8
306,598.8258867148179,16
307,554.8094927866724,15
308,299.1131755796874,11
309,453.88799353002923,15
310,261.75119264234615,9
311,320.0334796646335,12
312,372.72015065778027,10
313,384.96925187173593,19
314,192.8342932838915,14
315,267.43527191439625,16
316,261.75119264234615,9
317,448.0839027715816,9
318,325.61612152096086,10
319,576.0300112615877,18
320,570.0538897454708,8
321,767.8192123072718,8
322,538.3392747506231,8
323,252.8374884157169,8
324,253.97748304517515,9
325,402.02404215343216,13
326,1126.1350958071148,6
327,1015.1472328275037,6
328,819.1823204840937,10
329,456.2561664003872,18
330,524.4861050968798,7
331,576.0300112615877,18
332,384.96925187173593,19
333,325.61612152096086,10
334,331.7371500643836,16
335,261.75119264234615,9
336,819.1823204840937,10
337,747.9494585527106,8
338,819.9496150121796,7
339,310.3311663562129,14
340,147.78515215322,9
341,248.86744708078896,17
342,1124.9575630355503,6
343,215.47445116270262,17
344,1124.9575630355503,6
345,523.2764221720533,14
346,437.7102544963744,10
347,498.0344702275652,10
348,515.5637083459269,15
349,939.7021005497976,7
350,467.6420196088006,19
351,464.50373190797313,10
352,523.8710373104624,7
353,437.08198330151146,9
354,217.15584871209956,12
355,1241.3856119416355,7
356,414.404935393577,9
357,504.7547788951587,9
358,213.10930174022033,11
359,192.35111377447885,17
360,414.404935393577,9
361,192.35111377447885,17
362,181.81974839752593,13
363,445.9380643400105,13
364,403.318181565584,15
365,43.66639993338891,12
366,712.2406728931826,9
367,396.12057945855616,16
368,396.12057945855616,16
369,396.12057945855616,16
370,680.0024189774522,17
371,601.4449983067652,10
372,396.12057945855616,16
373,331.7371500643836,16
374,869.3497686119616,6
375,401.380210970431,16
376,1075.668033309123,6
377,869.3497686119616,6
378,475.20097143036156,14
379,152.02952695841066,10
380,529.7990233625134,10
381,529.7990233625134,10
382,618.7985159493629,9
383,107.51867508333443,12
384,107.51867508333443,12
385,449.9873812911374,16
386,602.6743622466205,8
387,267.7995912287187,10
388,247.90325137730963,14
389,209.21277824935987,15
390,523.8710373104624,7
391,297.898635173291,14
392,246.27370345957564,17
393,571.50417387739,19
394,376.6776964486111,17
395,458.2808671994772,10
396,389.1541437282434,10
397,410.67993166026247,14
398,442.38626501923966,8
399,331.7371500643836,16
400,263.86136650989926,10
401,658.838897714737,14
402,542.5821970953039,17
403,403.318181565584,15
404,412.5227059449936,14
405,332.88443004858846,11
406,437.7102544963744,10
407,188.90603605901939,14
408,412.5227059449936,14
409,362.8690577077218,12
410,331.7371500643836,16
411,442.38626501923966,8
412,496.7506578570448,13
413,403.318181565584,15
414,272.10267780820135,19
415,321.74398677517604,8
416,518.5915765759653,18
417,468.05104793487715,14
418,418.09126346451586,13
419,468.05104793487715,14
420,653.1063426349009,7
421,383.0896293929213,10
422,468.05104793487715,14
423,653.1063426349009,7
424,468.05104793487715,14
425,982.9389471719995,10
426,218.59546358078728,13
427,887.0500725995404,7
428,120.14368640994925,11
429,166.04212571757637,12
430,346.4957039553162,9
431,620.3177374517489,14
432,298.05173631441284,18
433,289.0754790192442,16
434,443.3253952513204,9
435,453.88799353002923,15
436,331.7371500643836,16
437,614.0021764365814,7
438,121.16717431720282,11
439,248.65795339831448,10
440,373.73900525826156,9
441,219.83666601173752,12
442,350.1362219774313,8
443,712.2406728931826,9
444,120.1703478300239,14
445,181.81974839752593,13
446,99.41416423159224,12
447,474.6149147376978,9
448,331.7371500643836,16
449,658.838897714737,14
450,888.0625896900909,7
451,310.2360262644973,17
452,888.0625896900909,7
453,454.6082937747582,14
454,256.2923324949311,9
455,380.57586961163395,9
456,471.06931238232954,17
457,258.7271532644441,10
458,277.46384201181786,13
459,422.4916491313542,16
460,403.318181565584,15
461,371.8464995665586,9
462,312.84244965345346,14
463,428.8732518706835,18
464,369.8007701723595,9
465,921.3879210750433,6
466,819.9496150121796,7
467,449.44477836652186,17
468,428.8732518706835,18
469,920.7466252200088,7
470,791.1798061991008,11
471,1123.4112468175292,6
472,363.7250753942717,15
473,166.68470903959624,14
474,921.3879210750433,6
475,605.6852559865948,10
476,363.7250753942717,15
477,791.1798061991008,11
478,449.44477836652186,17
479,265.0533155878849,17
480,265.0533155878849,17
481,442.38626501923966,8
482,687.0654348066131,7
483,687.0654348066131,7
484,265.0533155878849,17
485,118.62217469737159,16
486,310.36661869190175,21
487,291.44912437547714,17
488,304.5805369970296,10
489,380.9029723456177,8
490,605.6852559865948,10
491,596.6547777120361,10
492,1053.0199862633542,9
493,612.3961945603954,9
494,389.1541437282434,10
495,543.1075739974948,9
496,363.7250753942717,15
497,402.02404215343216,13
498,267.43527191439625,16
499,508.42278759330264,15
